,index,Unnamed: 0,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
691,691,691,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,io vedo che le persone chiedono sempre di parlare con persone_esterne ,sancire,J,Mix,"('red', 1, 0)",red,io vedo che le persone chiedono sempre di parlare con persone_esterne ,red,sancire,True,2,True
692,692,692,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,chi vuole puo continuare a usarle,commento,J,Mix,"('red', 3, 1)",red,chi vuole puo continuare a usarle,red,commento,True,2,True
693,693,693,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,dal comportamento ,generalizzazione,J,Mix,"('red', 3, 1)",red,dal comportamento ,red,generalizzazione,True,2,True
694,694,694,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,colloqui di informazione e colloqui_sost,descrizione,J,Mix,"('green', 0, 1)",green,colloqui di informazione e colloqui_sost,green,descrizione,True,2,True
695,695,695,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,secondo me una persona che ha commesso un reato ha sbagliato per questo deve scontare la pena prevista,prescrizione,J,Mix,"('yellow', 4, 4)",yellow,secondo me una persona che ha commesso un reato ha sbagliato per questo deve scontare la pena prevista,yellow,prescrizione,True,2,True
696,696,696,Come ti descriveresti prima di entrare in carcere?,Descrizione,come_tutti i cittadini liberi,generalizzazione,J,Mix,"('red', 3, 1)",red,come_tutti i cittadini liberi,red,generalizzazione,True,2,True
697,697,697,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,contattando una casa famiglia oppure comunita,giudizio,J,Mix,"('red', 3, 1)",red,contattando una casa famiglia oppure comunita,red,giudizio,True,2,True
698,698,698,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,"lavoro, spazi all_aperto, attivit… con l' esterno",sancire,J,Mix,"('red', 1, 0)",red,"lavoro, spazi all_aperto, attivit… con l' esterno",red,sancire,True,2,True
699,699,699,Come ti descriverai una volta uscito dal carcere?,Descrizione,"non avrò più problemi_con_la_legge , perché_ho due figli minori e",previsione,J,Mix,"('red', 5, 4)",red,"non avrò più problemi_con_la_legge , perché_ho due figli minori e",red,previsione,True,2,True
700,700,700,Come descriverebbe una persona che “gode di salute”?,Descrizione,"sorridente, agile, attiva, dinamica",giudizio,J,Mix,"('red', 3, 1)",red,"sorridente, agile, attiva, dinamica",red,giudizio,True,2,True
701,701,701,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,perch‚ Š_una_cosa_efficace,generalizzazione,J,Mix,"('red', 3, 1)",red,perch‚ Š_una_cosa_efficace,red,generalizzazione,True,2,True
702,702,702,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,"io personalmente non vedo molto interesse a cercare una comunicazione, un po’ per la lingua un po’ per la religione (modi diversi di_pensare). ma con questo_non voglio dire_che non_si potrebbe dire. anzi io vado molto d_accordo con le straniere",generalizzazione,J,Mix,"('red', 3, 1)",red,"io personalmente non vedo molto interesse a cercare una comunicazione, un po’ per la lingua un po’ per la religione (modi diversi di_pensare). ma con questo_non voglio dire_che non_si potrebbe dire. anzi io vado molto d_accordo con le straniere",red,generalizzazione,True,2,True
703,703,703,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"la persona anche_se sbaglia pu• correggere
se stesso
",giudizio,J,Mix,"('red', 3, 1)",red,"la persona anche_se sbaglia pu• correggere
se stesso
",red,giudizio,True,2,True
704,704,704,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,", le attività_lavorative vengono svolte.",descrizione,J,Mix,"('green', 0, 1)",green,", le attività_lavorative vengono svolte.",green,descrizione,True,2,True
705,705,705,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,non-saprei,non_risposta,J,Mix,"('red', 3, 1)",red,non-saprei,red,non_risposta,True,2,True
706,706,706,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,un_essere_umano bisognoso_d_aiuto,sancire,J,Mix,"('red', 1, 0)",red,un_essere_umano bisognoso_d_aiuto,red,sancire,True,2,True
707,707,707,Come ti descriverai una volta uscito dal carcere?,Descrizione,se ci_sarà qualche aiuto sarò troppo felice vicino ai miei_figli,possibilita,J,Mix,"('yellow', 2, 2)",yellow,se ci_sarà qualche aiuto sarò troppo felice vicino ai miei_figli,yellow,possibilita,True,2,True
708,708,708,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,numero elevato di_detenuti,commento,J,Mix,"('red', 3, 1)",red,numero elevato di_detenuti,red,commento,True,2,True
709,709,709,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,persona che_sta_male,sancire,J,Mix,"('red', 1, 0)",red,persona che_sta_male,red,sancire,True,2,True
710,710,710,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,perché ci sto molto_meglio con le straniere e ribadisco c' è più collaborazione.,commento,J,Mix,"('red', 3, 1)",red,perché ci sto molto_meglio con le straniere e ribadisco c' è più collaborazione.,red,commento,True,2,True
711,711,711,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,normale,giudizio,J,Mix,"('red', 3, 1)",red,normale,red,giudizio,True,2,True
712,712,712,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,l-interno dell' istituto,generalizzazione,J,Mix,"('red', 3, 1)",red,l-interno dell' istituto,red,generalizzazione,True,2,True
713,713,713,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,non lo so. o almeno in_questo_momento non me ne viene nessuna,non_risposta,J,Mix,"('red', 3, 1)",red,non lo so. o almeno in_questo_momento non me ne viene nessuna,red,non_risposta,True,2,True
714,714,714,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,doccia_in_cella con acqua_calda,giudizio,J,Mix,"('red', 3, 1)",red,doccia_in_cella con acqua_calda,red,giudizio,True,2,True
715,715,715,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,ha sbagliato,sancire,J,Mix,"('red', 1, 0)",red,ha sbagliato,red,sancire,True,2,True
716,716,716,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"perch‚_il trattt_rieducativo ha avuto un
buon effetto su di me .
",descrizione,J,Mix,"('green', 0, 1)",green,"perch‚_il trattt_rieducativo ha avuto un
buon effetto su di me .
",green,descrizione,True,2,True
717,717,717,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,perch‚ poco_efficaci . siamo_detenuti,conferma,J,Mix,"('red', 2, 1)",red,perch‚ poco_efficaci . siamo_detenuti,red,conferma,True,2,True
718,718,718,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"fare niente non ha mai aiutato nessuno ad
arrivare da_nessuna_parte , anzi aumenta lo
stress ed il
malessere
",causa,J,Mix,"('red', 2, 1)",red,"fare niente non ha mai aiutato nessuno ad
arrivare da_nessuna_parte , anzi aumenta lo
stress ed il
malessere
",red,causa,True,2,True
719,719,719,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,l-ho-vissuto dur-espiaz-pena,descrizione,J,Mix,"('green', 0, 1)",green,l-ho-vissuto dur-espiaz-pena,green,descrizione,True,2,True
720,720,720,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,"io_non vorrei neanche che il carcere esistesse , qui_non , non 
siamo un_problema perch‚ si 
soffre troppo per_via_del fatto che non_si_pu• vedere la 
famiglia , peggio ancora se_non ha documenti",commento,J,Mix,"('red', 3, 1)",red,"io_non vorrei neanche che il carcere esistesse , qui_non , non 
siamo un_problema perch‚ si 
soffre troppo per_via_del fatto che non_si_pu• vedere la 
famiglia , peggio ancora se_non ha documenti",red,commento,True,2,True
721,721,721,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,numero_di_detenuti per cella,descrizione,J,Mix,"('green', 0, 1)",green,numero_di_detenuti per cella,green,descrizione,True,2,True
722,722,722,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,(3) tr-lettera;,descrizione,J,Mix,"('green', 0, 1)",green,(3) tr-lettera;,green,descrizione,True,2,True
723,723,723,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,spero che non faccia male,opinione,J,Mix,"('red', 5, 3)",red,spero che non faccia male,red,opinione,True,2,True
724,724,724,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,cibo_migliore,giudizio,J,Mix,"('red', 3, 1)",red,cibo_migliore,red,giudizio,True,2,True
725,725,725,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"domandando-a-scuola che ho-frequentato, agli-assist-volontari e ass-sociali 
",descrizione,J,Mix,"('green', 0, 1)",green,"domandando-a-scuola che ho-frequentato, agli-assist-volontari e ass-sociali 
",green,descrizione,True,2,True
726,726,726,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,la stessa cosa col detenuto italiano che si_trova all_estero,conferma,J,Mix,"('red', 2, 1)",red,la stessa cosa col detenuto italiano che si_trova all_estero,red,conferma,True,2,True
727,727,727,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"ho-av-questa-info tr-i-miei-comp 
",descrizione,J,Mix,"('green', 0, 1)",green,"ho-av-questa-info tr-i-miei-comp 
",green,descrizione,True,2,True
728,728,728,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,"verifica dell' esistenza dei documenti ( verif_permes_sogg , ecc ) 
verif_risorse_int 
verif_risorse_int 
contat_serviz_int al carcere per eventuale programma",descrizione,J,Mix,"('green', 0, 1)",green,"verifica dell' esistenza dei documenti ( verif_permes_sogg , ecc ) 
verif_risorse_int 
verif_risorse_int 
contat_serviz_int al carcere per eventuale programma",green,descrizione,True,2,True
729,729,729,Come ti descriveresti prima di entrare in carcere?,Descrizione,una_persona accanto_miei_figli e alla_mia_famiglia e specialmente libera,sancire,J,Mix,"('red', 1, 0)",red,una_persona accanto_miei_figli e alla_mia_famiglia e specialmente libera,red,sancire,True,2,True
730,730,730,Come descriverebbe una persona che “gode di salute”?,Descrizione,che ha un minimo di interesse x cultura,giudizio,J,Mix,"('red', 3, 1)",red,che ha un minimo di interesse x cultura,red,giudizio,True,2,True
731,731,731,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,"deve evitare ciò che ha fatto, non deve piangere per ciò che ha passato e deve guardare avanti, evitando ciò che ha fatto in precedenza",prescrizione,J,Mix,"('yellow', 4, 4)",yellow,"deve evitare ciò che ha fatto, non deve piangere per ciò che ha passato e deve guardare avanti, evitando ciò che ha fatto in precedenza",yellow,prescrizione,True,2,True
732,732,732,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,Descrizione,"ma per una_cosa sono certo il tossico la_mattina quando si 
sveglia deve_avere la sua dose e quello 
che costa costa.",sancire,J,Mix,"('red', 1, 0)",red,"ma per una_cosa sono certo il tossico la_mattina quando si 
sveglia deve_avere la sua dose e quello 
che costa costa.",red,sancire,True,2,True
733,733,733,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,"come una persona completamente normale che conduceva una vita completamente normale ma succede la guerra, arriva la tragedia nel suo paese, difficoltà economiche. Seguendo il proprio destino la persona che non riesce ad integrarsi nel paese straniero e fa quello che fa",giustificazione,J,Mix,"('red', 4, 1)",red,"come una persona completamente normale che conduceva una vita completamente normale ma succede la guerra, arriva la tragedia nel suo paese, difficoltà economiche. Seguendo il proprio destino la persona che non riesce ad integrarsi nel paese straniero e fa quello che fa",red,giustificazione,True,2,True
734,734,734,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,sono_detenuti,commento,J,Mix,"('red', 3, 1)",red,sono_detenuti,red,commento,True,2,True
735,735,735,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"campo_sportivo tutti_i_giorni 
serve palestra per potersi allenare 
altri corsi_professionali",giudizio,J,Mix,"('red', 3, 1)",red,"campo_sportivo tutti_i_giorni 
serve palestra per potersi allenare 
altri corsi_professionali",red,giudizio,True,2,True
736,736,736,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,colloqui svolti da personale dell' amministrazione e comunità_tera,sancire,J,Mix,"('red', 1, 0)",red,colloqui svolti da personale dell' amministrazione e comunità_tera,red,sancire,True,2,True
737,737,737,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,"attività_ricreative e culturali 
",sancire,J,Mix,"('red', 1, 0)",red,"attività_ricreative e culturali 
",red,sancire,True,2,True
738,738,738,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,ma posso dire_che sono_scemo perché ho_provato la cocaina,valutazione,J,Mix,"('yellow', 5, 5)",yellow,ma posso dire_che sono_scemo perché ho_provato la cocaina,yellow,valutazione,True,2,True
739,739,739,Come ti descriveresti prima di entrare in carcere?,Descrizione,"ma aggiungo che prima_di_entrare qui ero_una_persona che si fidava troppo delle altre persone , per_me tutte le persone erano buone ;",giudizio,J,Mix,"('red', 3, 1)",red,"ma aggiungo che prima_di_entrare qui ero_una_persona che si fidava troppo delle altre persone , per_me tutte le persone erano buone ;",red,giudizio,True,2,True
740,740,740,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,"mi riferisco all' attivita legata ai_compiti istituzionali (prevenzione e 
sicurezza) 
",specificazione,J,Mix,"('yellow', 1, 1)",yellow,"mi riferisco all' attivita legata ai_compiti istituzionali (prevenzione e 
sicurezza) 
",yellow,specificazione,True,2,True
741,741,741,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,grazie-m-genitori,non_risposta,J,Mix,"('red', 3, 1)",red,grazie-m-genitori,red,non_risposta,True,2,True
742,742,742,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,dal modo come si comporta ,descrizione,J,Mix,"('green', 0, 1)",green,dal modo come si comporta ,green,descrizione,True,2,True
743,743,743,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,lo descrivo che è una persona menefreghista,giudizio,J,Mix,"('red', 3, 1)",red,lo descrivo che è una persona menefreghista,red,giudizio,True,2,True
744,744,744,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,082) non_ne_faccio_uso,non_risposta,J,Mix,"('red', 3, 1)",red,082) non_ne_faccio_uso,red,non_risposta,True,2,True
745,745,745,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,"la cosa mi fa pensare, è che devo conoscere le regole di questo nuovo istituto ",implicazione,J,Mix,"('red', 9, 7)",red,"la cosa mi fa pensare, è che devo conoscere le regole di questo nuovo istituto ",red,implicazione,True,2,True
746,746,746,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,renderli partecipi a tutto,generalizzazione,J,Mix,"('red', 3, 1)",red,renderli partecipi a tutto,red,generalizzazione,True,2,True
747,747,747,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non_faccio_uso,non_risposta,J,Mix,"('red', 3, 1)",red,non_faccio_uso,red,non_risposta,True,2,True
748,748,748,Come descriverebbe una persona che “gode di salute”?,Descrizione,Sicuramente e un punto di partenza per l'equilibrio mentale.,sancire,J,Mix,"('red', 1, 0)",red,Sicuramente e un punto di partenza per l'equilibrio mentale.,red,sancire,True,2,True
749,749,749,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,perch‚_manca lavoro da_parte_dell' istituto,sancire,J,Mix,"('red', 1, 0)",red,perch‚_manca lavoro da_parte_dell' istituto,red,sancire,True,2,True
750,750,750,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,il detenuto secondo_me li prende solo come diversivi ,sancire,J,Mix,"('red', 1, 0)",red,il detenuto secondo_me li prende solo come diversivi ,red,sancire,True,2,True
751,751,751,Come ti descriveresti prima di entrare in carcere?,Descrizione,"una_persona diversi problemi_economici , credo",opinione,J,Mix,"('red', 5, 3)",red,"una_persona diversi problemi_economici , credo",red,opinione,True,2,True
752,752,752,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"
tutto c' è",giudizio,J,Mix,"('red', 3, 1)",red,"
tutto c' è",red,giudizio,True,2,True
753,753,753,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non faccio uso,non_risposta,J,Mix,"('red', 3, 1)",red,non faccio uso,red,non_risposta,True,2,True
754,754,754,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"e-normale-che-conos i trattam 
",generalizzazione,J,Mix,"('red', 3, 1)",red,"e-normale-che-conos i trattam 
",red,generalizzazione,True,2,True
755,755,755,Come ti descriverai una volta uscito dal carcere?,Descrizione,sempre pensato quando_uscito_carcere nn_ripeto_errore purtroppo non è stato,commento,J,Mix,"('red', 3, 1)",red,sempre pensato quando_uscito_carcere nn_ripeto_errore purtroppo non è stato,red,commento,True,2,True
756,756,756,Come ti descriverai una volta uscito dal carcere?,Descrizione,ho perso quasi tutto_ciò per cui potevo lottare ,specificazione,J,Mix,"('yellow', 1, 1)",yellow,ho perso quasi tutto_ciò per cui potevo lottare ,yellow,specificazione,True,2,True
757,757,757,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,malissimo meglio dimenticarlo ,non_risposta,J,Mix,"('red', 3, 1)",red,malissimo meglio dimenticarlo ,red,non_risposta,True,2,True
758,758,758,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"vedo poca volont… da_parte_della societ… a
intervenire seriamente e con mezzi adeguati
nel recupero
dei_detenuti
",deresponsabilizzazione,J,Mix,"('red',4,2)",red,"vedo poca volont… da_parte_della societ… a
intervenire seriamente e con mezzi adeguati
nel recupero
dei_detenuti
",red,deresponsabilizzazione,True,2,True
759,759,759,Come ti descriveresti prima di entrare in carcere?,Descrizione,"per_me sono insufficienti i vari_corsi che potrebbero essere organizzati 
",opinione,J,Mix,"('red', 5, 3)",red,"per_me sono insufficienti i vari_corsi che potrebbero essere organizzati 
",red,opinione,True,2,True
760,760,760,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"il trattamento_rieducativo 
la pena",giudizio,J,Mix,"('red', 3, 1)",red,"il trattamento_rieducativo 
la pena",red,giudizio,True,2,True
761,761,761,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,capacit_diffon_cultu,sancire,J,Mix,"('red', 1, 0)",red,capacit_diffon_cultu,red,sancire,True,2,True
762,762,762,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,quando mi accorgo che non c' è ipocrisia dalle due_parti.,giudizio,J,Mix,"('red', 3, 1)",red,quando mi accorgo che non c' è ipocrisia dalle due_parti.,red,giudizio,True,2,True
763,763,763,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,"credo-che nn-fac-ness-differ in-quanto non-ho-mai-visto un-operatore a 
nn-sofferm-cancell della mia-cella 
",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"credo-che nn-fac-ness-differ in-quanto non-ho-mai-visto un-operatore a 
nn-sofferm-cancell della mia-cella 
",yellow,valutazione,True,2,True
764,764,764,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,direi che ha sbagliato,sancire,J,Mix,"('red', 1, 0)",red,direi che ha sbagliato,red,sancire,True,2,True
765,765,765,Come descriverebbe una persona che “gode di salute”?,Descrizione,attivo e dinamico,giudizio,J,Mix,"('red', 3, 1)",red,attivo e dinamico,red,giudizio,True,2,True
766,766,766,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,è una_persona che gli manca_app_famigl e l' affetto,sancire,J,Mix,"('red', 1, 0)",red,è una_persona che gli manca_app_famigl e l' affetto,red,sancire,True,2,True
767,767,767,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,secondo_me ci_vorrebbero_più iniziative culturali,opinione,J,Mix,"('red', 5, 3)",red,secondo_me ci_vorrebbero_più iniziative culturali,red,opinione,True,2,True
768,768,768,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,"per quanto riguarda il mio parere ci vorrebbe pi- rispetto da parte degli agenti, educatori, ecc eccetera eccetera se abbiamo sbagliato stiamo pagando ma questo non vuol dire che dobbiamo essere trattate come animali",opinione,J,Mix,"('red', 5, 3)",red,"per quanto riguarda il mio parere ci vorrebbe pi- rispetto da parte degli agenti, educatori, ecc eccetera eccetera se abbiamo sbagliato stiamo pagando ma questo non vuol dire che dobbiamo essere trattate come animali",red,opinione,True,2,True
769,769,769,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,"secondo il mio parere e di avere un po' po' di spazi all interno di questo istituto e potere avere la possibilita di avere un contatto con la propria donna, come fanno da tempo in olanda",opinione,J,Mix,"('red', 5, 3)",red,"secondo il mio parere e di avere un po' po' di spazi all interno di questo istituto e potere avere la possibilita di avere un contatto con la propria donna, come fanno da tempo in olanda",red,opinione,True,2,True
770,770,770,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,il fatto_di_non_vedere gruppi appartenenti alla stessa etnia separati_dagli_altri.,descrizione,J,Mix,"('green', 0, 1)",green,il fatto_di_non_vedere gruppi appartenenti alla stessa etnia separati_dagli_altri.,green,descrizione,True,2,True
771,771,771,Come ti descriveresti prima di entrare in carcere?,Descrizione,vorrei dire_che se ho_sbagliato dovrò pagare quello che mi spetta,prescrizione,J,Mix,"('yellow', 4, 4)",yellow,vorrei dire_che se ho_sbagliato dovrò pagare quello che mi spetta,yellow,prescrizione,True,2,True
772,772,772,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,non-lo-so,non_risposta,J,Mix,"('red', 3, 1)",red,non-lo-so,red,non_risposta,True,2,True
773,773,773,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,per essere insieme ,non_risposta,J,Mix,"('red', 3, 1)",red,per essere insieme ,red,non_risposta,True,2,True
774,774,774,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"devono_funzionare le attività rieducative: la palestra, il campo da gioco, il lavoro, la scuola, l' arte e la cultura 
deve funzionare l' affidamento e bisogna_mettere fine 
all' espulsione",generalizzazione,J,Mix,"('red', 3, 1)",red,"devono_funzionare le attività rieducative: la palestra, il campo da gioco, il lavoro, la scuola, l' arte e la cultura 
deve funzionare l' affidamento e bisogna_mettere fine 
all' espulsione",red,generalizzazione,True,2,True
775,775,775,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,una riunione settimanale per lo scambio di cultura e abitudini usi e costumi,riferimento_obiettivo,J,Mix,"('green', 5, 6)",green,una riunione settimanale per lo scambio di cultura e abitudini usi e costumi,green,riferimento_obiettivo,True,2,True
776,776,776,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,per_me l' integrazione serve quando si varca la porta per uscire e dover trovare impieghi,opinione,J,Mix,"('red', 5, 3)",red,per_me l' integrazione serve quando si varca la porta per uscire e dover trovare impieghi,red,opinione,True,2,True
777,777,777,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,il lavoro e la scuola,generalizzazione,J,Mix,"('red', 3, 1)",red,il lavoro e la scuola,red,generalizzazione,True,2,True
778,778,778,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,una persona,generalizzazione,J,Mix,"('red', 3, 1)",red,una persona,red,generalizzazione,True,2,True
