,text,label2,p,label,is_valid,set_tag,is_test
463,"Assistiamo oggi all'apparizione di un fenomeno nuovo, ma duraturo e crescente, quello dei giovani combattenti mussulmani che lasciano le loro famiglie ed i loro paesi, trascurano il denaro, abbandonano gli studi o gli impieghi per raggiungere i campi di battaglia della guerra santa. ",descrizione,"('green', 0, 1)",green,False,0.0,False
464,"Arricchisce la città, la rende più aperta ed eterogenea, migliorandone anche in parte l'offerta culturale.",descrizione,"('green', 0, 1)",green,False,0.0,False
465,"Appena cominciato il mio incubo, io iniziai ad avere “problemi nel relazionarmi”. Così li chiamavano. Non parlavo con nessuno. Mutismo globale. In seconda elementare avevo bisogno di un apparecchio ortodontico, ma le maestre chiamarono i miei genitori chiedendo di posticipare, perché ero troppo “timida” e l’apparecchio non mi avrebbe aiutata.",descrizione,"('green', 0, 1)",green,False,0.0,False
466,Apertura cartella xx/xx/2007 Ser.t SMP. ,descrizione,"('green', 0, 1)",green,True,1.0,False
467,che ha perso l'interesse per le attività abituali della sua vita e per il suo futuro,descrizione,"('green', 0, 1)",green,False,0.0,False
468,che ha diagnosticato “ disturbo specifico di apprendimento in soggetto di scarsa motivazione e autostima”.,descrizione,"('green', 0, 1)",green,False,0.0,False
469,Anche la madre svolge lavori saltuari presso una casa di riposo e presso abitazioni private come ass.te geriatrica.,descrizione,"('green', 0, 1)",green,False,0.0,False
470,Ad agosto ed a settembre c.a. il sottoscritto ha ricevuto n. 2 segnalazioni dalla Polizia Municipale dell'VIII Gruppo (in allegato). ,descrizione,"('green', 0, 1)",green,False,0.0,False
471,"Affermano che attualmente lo vedono solo di rado: ""quando gli va a lui, nei sui ritagli di tempo"" e che lui, nei limitati tempi della frequentazione, imporrebbe loro il da farsi. ",descrizione,"('green', 0, 1)",green,False,0.0,False
472,"A riguardo la sig.ra F. ha riferito come il bimbo abbia vissuto molto positivamente e con maggiore serenità, rispetto al passato, i colloqui con il padre.",descrizione,"('green', 0, 1)",green,True,1.0,False
473,"A seguito di tale periodo è stato possibile diagnosticare un abuso di alcol ai sensi del testo aggiornato del DPR del 9/10/90 309 così come aggiornato dalla legge n 49 del 21/02/06.
- e formulare in accordo con il paziente il seguente percorso terapeutico.
- Controlli urinari ogni quindici giorni per la ricerca delle principali sostanze d’abuso che a tutt’oggi hanno dato sempre esito negativo;
-  visite mediche secondo necessità,
- colloqui di verifica d’equipe  a cadenza mensile.
",descrizione,"('green', 0, 1)",green,True,1.0,False
474,A tal proposito ci riferisce di essersi lasciato coinvolgere in reati per cui è stato rinviato a giudizio ed è in attesa del processo di primo grado.,descrizione,"('green', 0, 1)",green,False,0.0,False
475,"Ah su di me no, su di me no, sì, solo nel senso come ho già detto starei un po’ più attento a eventuali discorsi che mi fa sull’affaticamento, su quando fa delle attività sportive come ginnastica che fa, magari è un po’ più stanca eccetera",descrizione,"('green', 0, 1)",green,True,1.0,False
476,all’interno della pronta accoglienza il tema del consumo e dell’abuso è affrontato settimanalmente sia nel gruppo di confronto che nei colloqui individuali,descrizione,"('green', 0, 1)",green,True,1.0,False
477,"Alla domanda se le va di stare un po' di tempo con il papà, Giovanna risponde di no perché lui la sgrida e non le fa mai complimenti. ",descrizione,"('green', 0, 1)",green,False,0.0,False
478,Ambedue affermano di avere numerosi problemi economici in quanto lo stipendio del sig. G. è appena sufficiente a coprire le spese di casa: ,descrizione,"('green', 0, 1)",green,False,0.0,False
479,"Allora, conseguenze mediche sì, nel senso che: io sono stata operata che avevo 7 anni, ero piccola piccola proprio, una bambina, e per tutte, per i 2/3 anni successivi ovviamente controlli ogni 4 mesi, 6 mesi, 1 anno, ehm, tenuta sotto stretto monitoraggio, non potevo fare tutte le attività, cioè non ho mai potuto fare tutte le attività che io desideravo, o comunque che volevo. Conseguenze mediche sì perché alla fine fino ad un paio di anni fa sono sempre stata costretta a stare sotto farmaci, poi un po’ per dimenticanza, un po’ perché stavo bene, un po’ insomma abbiamo lasciato, io ho fatto un bel paio di anni che non avevo più farmaci, cioè l’ho vissuta veramente senza niente; sono ritornata adesso sotto farmaci dopo la gravidanza.",descrizione,"('green', 0, 1)",green,False,0.0,False
480,All’interno del nucleo familiare c’è anche il fratello di Simona di circa 41 a. che svolge piccoli lavori occasionali.,descrizione,"('green', 0, 1)",green,False,0.0,False
481,Al campo ci sono ancora anche i suoi familiari: la madre e i fratelli. ,descrizione,"('green', 0, 1)",green,True,1.0,False
482,"Al contrario, secondo quanto confermato dai racconti della stessa, le minori sono attivamente implicate come interlocutrici, a loro confida le sue sofferenze, i vissuti e gli eventi in corso, anche attraverso la lettura dei ricorsi giudiziari presentati dal sig. Bianchi contro di lei. ",descrizione,"('green', 0, 1)",green,True,1.0,False
483,"All’età di 19 anni, da un rapporto occasionale nasce Giorgia; ",descrizione,"('green', 0, 1)",green,False,0.0,False
484,All'epoca R. frequentava ancora la scuola dell'obbligo ,descrizione,"('green', 0, 1)",green,True,1.0,False
485,Nella comunicazione disfunzionale anche la risata contestuale al racconto del coniuge appare come un mezzo di negazione o minimizzazione dei contenuti dello stesso.,opinione,"('red', 5, 3)",red,False,0.0,False
486,"No no, secondo me non le rilevano no, secondo me solo le persone che stanno vicino secondo me si preoccupano, ma le altre no.",opinione,"('red', 5, 3)",red,True,1.0,False
487,"non credo che ci siano competenze condivise, a volte neppure quelle psicologiche",opinione,"('red', 5, 3)",red,False,0.0,False
488,"mentre il sig. Bianchi sembra aver risposto ai bisogni della compagna ""facendola divertire"", ",opinione,"('red', 5, 3)",red,False,0.0,False
489,"mi auguro che sia una persona empatica, aperta al dialogo, comprensiva a livello formativo",opinione,"('red', 5, 3)",red,False,0.0,False
490,"Mi baso sul mio vissuto. Divido in due categorie: 1) Chi non capisce, e respinge e si allontana, e descrivono me come una madre fragile, esagerata, poco affidabile nelle sue affermazioni.",opinione,"('red', 5, 3)",red,False,0.0,False
491,Mi piacerebbe che le persone facessero del volontariato nei reparti per capire meglio le sofferenze dei pazienti e delle persone care che li assistono.,opinione,"('red', 5, 3)",red,False,0.0,False
492,mi sento in colpa,opinione,"('red', 5, 3)",red,True,1.0,False
493,"mi sento sempre triste, spesso piango. La vita mi sembra che non abbia alcun senso.",opinione,"('red', 5, 3)",red,False,0.0,False
494,"Penso a voi, i vostri consigli.",opinione,"('red', 5, 3)",red,False,0.0,False
495,Ogni intervento si aiuta a vicenda secondo me.,opinione,"('red', 5, 3)",red,False,0.0,False
496,"Non penso,",opinione,"('red', 5, 3)",red,False,0.0,False
497,non sembra che in ambito familiare ci sia stata una attenzione sufficiente per poter convincere la ragazza a continuare le necessarie cure. ,opinione,"('red', 5, 3)",red,True,1.0,False
498,non sembra riservare alcuna fiducia nei confronti delle capacità personali e genitoriali del sig. Bianchi ,opinione,"('red', 5, 3)",red,False,0.0,False
499,Non sembrano esserci motivi strumentali e contingenti in questo suo proposito. ,opinione,"('red', 5, 3)",red,True,1.0,False
500,Penso che possa fare le cose che ha sempre fatto,opinione,"('red', 5, 3)",red,False,0.0,False
501,"Quello che mi auguro fortemente è di poter dire di avere ripreso una vita normale e il fatto di aver avuto un tumore è il fatto che c’è stato . La cosa può cambiare , se si fa la chemioterapia penso che abbia tre mesi diversi da quelli che penso di avere. E penso che vi sia un cambiamento importante , dipende in quali condizioni sei alla visita.",opinione,"('red', 5, 3)",red,True,1.0,False
502,"quelle secondo me formative sono quelle che propongo io, quindi assenza di libri di testo e pratica e teoria fuse insieme, ma non sono la norma",opinione,"('red', 5, 3)",red,True,1.0,False
503,Perché è forte e penso che ce la faccia.,opinione,"('red', 5, 3)",red,False,0.0,False
504,perché l'aspetto nutrizionale è quello da curare di più secondo me,opinione,"('red', 5, 3)",red,True,1.0,False
505,"perché mi sono accorta che nel, cioè, riuscire a parlare di un problema che hai, cioè, esternare un problema che hai, magari parlando con un'altra persona viene fuori che anche questa ce l’ha, o ha avuto amici, parenti, conoscenti che l’hanno avuto, e confrontarsi, magari si trova una soluzione a cui tu non avevi pensato.",opinione,"('red', 5, 3)",red,False,0.0,False
506,"però ci sono, son convinto di questo.",opinione,"('red', 5, 3)",red,True,1.0,False
507,"se per comunità intendiamo la mia città di residenza credo che negli ultimi anni la prevenzione (informazioni nelle scuole, incontri sul tema, ecc) abbiano avuto, fortunatamente, un notevole balzo in avanti",opinione,"('red', 5, 3)",red,False,0.0,False
508,Se guardo a quanto fatto in questi sei mesi darei una sufficienza (6) - metto 7 perchè credo che dal prossimo autunno potremo essere più incisivi nelle nostre iniziative.,opinione,"('red', 5, 3)",red,False,0.0,False
509,"quindi secondo me dipende tantissimo dal carattere che ha un genitore, e poi, comunque ripeto, bisogna vivere l’esperienza.",opinione,"('red', 5, 3)",red,False,0.0,False
510,"Rifacendomi alla mia esperienza personale consiglierei tanta pazienza, tenacia, ",opinione,"('red', 5, 3)",red,True,1.0,False
511,"Ritengo che al giorno d'oggi sia più corretto parlare di sieropositività, ",opinione,"('red', 5, 3)",red,False,0.0,False
512,"Per quel che ho visto vi è ancora molta umanità e non si è diventati numeri o cavie, ",opinione,"('red', 5, 3)",red,False,0.0,False
513,"Per quanto riguarda le mie emozioni o meglio gli effetti (IMPLICAZIONE) della cardiopatia del figlio sulle mie emozioni (stati d'animo) la mia strategia è di pensare positivo e confinare ansie e preoccupazioni ai momenti topici = visite, accertamenti, ricoveri.",opinione,"('red', 5, 3)",red,False,0.0,False
514,"penso possano essere tantissimi,",opinione,"('red', 5, 3)",red,True,1.0,False
515,"Penso dirà ""bene""",opinione,"('red', 5, 3)",red,False,0.0,False
516,penso di riuscire a fare come prima,opinione,"('red', 5, 3)",red,False,0.0,False
517,Penso di riuscire,opinione,"('red', 5, 3)",red,False,0.0,False
518,Penso che sarà ...più che …mi arrangio di più per conto mio.,opinione,"('red', 5, 3)",red,True,1.0,False
519,Penso che siano delle persone speciali sia per la loro cordialità e genitilezza. Si comportano normalmente. ,opinione,"('red', 5, 3)",red,True,1.0,False
520,Penso che starò bene.,opinione,"('red', 5, 3)",red,False,0.0,False
521,penso come una vittima,opinione,"('red', 5, 3)",red,False,0.0,False
522,"Penso comunque che la persona per sganciarsi debba avere una maggiore consapevolezza di sè, di malattia e una buona compliance per continuare la terapia.",opinione,"('red', 5, 3)",red,True,1.0,False
523,penso puntando sui momenti di confronto in cui ognuno puo esprimere il proprio pensiero su quello che viene trattato in classe.,opinione,"('red', 5, 3)",red,True,1.0,False
524,Per me molto bene.,opinione,"('red', 5, 3)",red,False,0.0,False
525,"Per la nostra esperienza, potrebbe essere utile fornire delle linee guida ai pediatri per la gestione dei bambini cardiopatici e l'attività ludico/motoria.",opinione,"('red', 5, 3)",red,True,1.0,False
526,"per me, una persona con diagnosi di depressione è una persona che vede sempre il lato negativo delle cose",opinione,"('red', 5, 3)",red,False,0.0,False
527,Per quanto mi riguarda la convivenza è già ottima al Portello.,opinione,"('red', 5, 3)",red,True,1.0,False
528,"Per la mia esperienza, mi ritrovo delusa per quanto riguarda l'informazione:",opinione,"('red', 5, 3)",red,False,0.0,False
529,"Per come lo immagino io, anche soffrendo un po'.",opinione,"('red', 5, 3)",red,True,1.0,False
530,"per come personalmente affronto situazioni affini a questa, penso che la differenza dopo la presa in carico sia minima.",opinione,"('red', 5, 3)",red,False,0.0,False
531,"Per l'esperienza attuale, mi sento di dire che una buona dose di colaborazione , disponibilità, fiducia, ironia, mettersi in gioco, onestà, pazienza a livello personale. Ma c'è pure un livello famigliare, sociale,ambientale…",opinione,"('red', 5, 3)",red,False,0.0,False
532,"per come personalmente affronto situazioni affini a questa, penso che la differenza dopo la presa in carico sia minima.",opinione,"('red', 5, 3)",red,False,0.0,False
533,"e, a mio avviso, se alcune strutture dell'università venissero spostate in Arcella, non potrebbe che essere un bene.",opinione,"('red', 5, 3)",red,True,1.0,False
534,"e sembrerebbe che questa misura adottatagli non porti benefici al minore,",opinione,"('red', 5, 3)",red,False,0.0,False
535,"e sembra lentamente cogliere l'opportunità offerta nel senso suddetto, ",opinione,"('red', 5, 3)",red,False,0.0,False
536,"E poi comunque è la vita che ti fa vedere secondo me man mano il percorso che tu comunque sei come gli altri, non è, cioè, è un difetto fisico dico, non è che prende la testa hai capito?, io ho sempre detto questo, difetti fisici ne abbiamo tutti e il fisico lo puoi, probabilmente lo puoi curare, il mentale invece no: se hai dei problemi no?, di autismo, quindi non…eh, io continuo a dire che è la vita man mano che si superano tante cose, esami, un compito meglio di un altro, è tutto che ti dà la forza di poi, forse anche di non, di non considerare questo come un difetto, ma come una possibile miniera di, sì.",opinione,"('red', 5, 3)",red,False,0.0,False
537,e che in qualche modo abbia a cuore il cambiamento delle persone,opinione,"('red', 5, 3)",red,False,0.0,False
538,"Eeh…beh, mmh, aiutare queste persone psicologicamente secondo me, più che fisicamente, fargli capire che anche se sono limitati in qualche cosa però non, non, questo non implica che non possono comunque condurre una vita normale. Poi è…basta.",opinione,"('red', 5, 3)",red,False,0.0,False
539,"I familiari del G.  per quanto si desume dalla documentazione in nostro possesso, risultano alieni da ambienti e fenomeni di devianza. ",opinione,"('red', 5, 3)",red,False,0.0,False
540,I due sono apparsi talmente concentrati su se stessi ,opinione,"('red', 5, 3)",red,False,0.0,False
541,Esperienza personale,opinione,"('red', 5, 3)",red,True,1.0,False
542,Esperienza personale ,opinione,"('red', 5, 3)",red,False,0.0,False
543,credo che una persona con diagnosi di depressione risulti apatica verso ogni aspetto della vita in generale,opinione,"('red', 5, 3)",red,False,0.0,False
544,"credo che le modalità siano quelle di non presentare mai delle verità consolidate, ma di porre degli interrogativi, di descrivere lo stato attuale delle conoscenze senza pretendere che sia qualcosa di definitivo, stimolare un atteggiamento di ricerca, ed attività che stimolano il sapere fare",opinione,"('red', 5, 3)",red,False,0.0,False
545,"credo che la tossicodipendenza, come tutte le altre dipendenze deve essere discussa e conosciuta come problema fin dalle scuole inferiori.",opinione,"('red', 5, 3)",red,False,0.0,False
546,"Con i sevizi sociali la nostra esperienza è più che positiva: disponibilità e competenza, anche ora a distanza di 6 anni dalla conclusione del nostro iter adottivo.
L'ente autorizzato ha fatto abbastanza in fretta nel nostro caso (a 14 mesi dal mandato eravamo a casa con i bambini), anche se spesso, a richiesta di informazione sull'andamento dell'iter, le risposte erano un po' vaghe",opinione,"('red', 5, 3)",red,False,0.0,False
547,credo alla continua ricerca di risposte,opinione,"('red', 5, 3)",red,True,1.0,False
548,"dipende molto, secondo me, anche dal motivo e dalla situazione che ha portato la persona a frequentare il centro",opinione,"('red', 5, 3)",red,False,0.0,False
549,deve avere delle conoscenze base dei principali campi di ricerca della psicologia soprattutto del novecento con qualche excursus riguardante la storia della psicologia e in qualche laboratorio per poter analizzare articoli o materiale recente,opinione,"('red', 5, 3)",red,True,1.0,False
550,"Dati inoltre, sia l'invischiamento emotivo nel conflitto, sia l'esautorazione dal ruolo genitoriale di cui si sente vittima, il signor Bianchi sembra aver fatto propri atteggiamenti di “disimpegno”, di “dissociazione dalla responsabilità” e di irrigidimento",opinione,"('red', 5, 3)",red,False,0.0,False
551,Dalla visita domiciliare effettuata la casa è sembrata in ordine e pulita. ,opinione,"('red', 5, 3)",red,False,0.0,False
552,"Credo si possa e si debba recuperare queste persone,",opinione,"('red', 5, 3)",red,False,0.0,False
553,il fatto di essere pronti ad affrontare una questione personale (dolorosa) spaventa meno la comunità a mio parere,opinione,"('red', 5, 3)",red,True,1.0,False
554,La mia vita in REMS è un po' stretta per i miei parametri,opinione,"('red', 5, 3)",red,False,0.0,False
555,"La madre appariva pulita, ",opinione,"('red', 5, 3)",red,False,0.0,False
556,"la immagino una persona sui libri, impegnato nel progetto che sta svolgendo,",opinione,"('red', 5, 3)",red,False,0.0,False
557,"La felicità, per me, l’armonia.",opinione,"('red', 5, 3)",red,False,0.0,False
558,"La coppia appare comunque unita con ruoli e competenze ben definite, ",opinione,"('red', 5, 3)",red,False,0.0,False
559,"La convivenza tra gli abitanti della zona e la 
 popolazione universitaria ritengo sia possibile senza 
 alcuna problematica; quindi ritengo possa essere 
 serena e fattibile.",opinione,"('red', 5, 3)",red,False,0.0,False
560,Io spero di poterle fare come prima,opinione,"('red', 5, 3)",red,True,1.0,False
561,l'impianto elettrico appare non a norma ,opinione,"('red', 5, 3)",red,False,0.0,False
562,"Ma anche là, dipende secondo me dalla sensibilità delle persone, puoi trovare quello che…ehm…però in realtà è sempre anche…",opinione,"('red', 5, 3)",red,False,0.0,False
563,"Lo so, è un paragone che risulta molto banale agli occhi di chi è abituato alla “concretezza” della nostra società. Chiunque mi potrebbe dire che non si può certo paragonare un atto di vandalismo o una frode fiscale al massacro di migliaia di persone, come nemmeno l’ossessiva materialità occidentale di fronte allo sterminio di una popolazione. Questo ragionamento rasenterebbe il ridicolo, ne sono consapevole. Eppure se mi guardo intorno vedo un mondo che si sta scavando da solo la propria fossa.",opinione,"('red', 5, 3)",red,False,0.0,False
564,Legato all’uso di droghe sembra essere anche il reato per il quale è in attesa di processo.,opinione,"('red', 5, 3)",red,False,0.0,False
565,Le disponibilità che dichiarano sembrano essere frutto di profonda riflessione su quello che si sentono realisticamente in grado di affrontare ed gestire.,opinione,"('red', 5, 3)",red,False,0.0,False
566,La piccola appare serena ,opinione,"('red', 5, 3)",red,True,1.0,False
567,"la presa in carico da parte della struttura si ammanta ancora molto, secondo me, più di un punto di vista psichiatrico. ",opinione,"('red', 5, 3)",red,True,1.0,False
568,La situazione nel suo complesso appare positiva. ,opinione,"('red', 5, 3)",red,False,0.0,False
569,La successiva programmazione familiare sembra avvenire sempre per puro caso,opinione,"('red', 5, 3)",red,False,0.0,False
570,Il C. appare come una persona che attraverso la rivisitazione degli errori commessi sta riuscendo a cogliere le sue reali fragilità ed insicurezze,opinione,"('red', 5, 3)",red,False,0.0,False
571,Il sig. R. appare particolarmente segnato dalla sua storia personale: ,opinione,"('red', 5, 3)",red,False,0.0,False
572,Il minore è il sestogenito e sembra avere delle buone relazioni sia con i fratelli che con i genitori,opinione,"('red', 5, 3)",red,True,1.0,False
573,"Il sig F.P. appare molto motivato a intraprendere un serio percorso di cambiamento, ",opinione,"('red', 5, 3)",red,False,0.0,False
574,"In caso di concessione della misura alternativa richiesta, si ritiene opportuno inserire questa presa in carico tra le prescrizioni della misura. ",opinione,"('red', 5, 3)",red,False,0.0,False
575,"io penso che una persona che non gli manca niente, ne un lavoro, può permettersi un lavoro e non arriva a fare gesti estremi,punto.",opinione,"('red', 5, 3)",red,False,0.0,False
576,"Io penso che le persone che non sono state operate non sanno descrivere cosa vuol dire,",opinione,"('red', 5, 3)",red,True,1.0,False
577,"Io considero risorsa utile innanzitutto l'operatore che vi lavora, molto spesso per esempio nel ruolo di infermiere, vi lavora gente senza passione, collocata nel centro di salute mentale solo perchè gode della legge di invalidità, perchè nel centro di salute mentale il lavoro viene considerato ""leggero"". Questo è squallido, gli operatori devono essere autentici e capaci e selezionati attraverso metodiche differenti.
 Risorse utili ovviamente sono gli spazi, a misura di persona, e non a misura di datori di lavoro.
 Ancora le attività scelte per la promozione e il ripristino dell'equilibrio di cui la persona ha bisogno, attività che fanno dell'arte una terapia.",opinione,"('red', 5, 3)",red,False,0.0,False
578,"io che magari poi sono un po’ insicura potrei pensare magari “non sono…non riuscirò ad avere un figlio un giorno, o per me sarà comunque tutto più difficile”, oppure la paura di dire “non troverò una persona che mi ami per quello che sono e che ami anche questa parte di me”.",opinione,"('red', 5, 3)",red,False,0.0,False
579,Insomma cambierei radicalmente il percorso penitenziario  (certo che ci vogliono risorse).,opinione,"('red', 5, 3)",red,False,0.0,False
580,"Sicuramente in maniera positiva, visto che il carcinoma è stato diagnosticato in modo precoce",previsione,"('red', 5, 4)",red,True,1.0,False
581,Sicuramente bene,previsione,"('red', 5, 4)",red,False,0.0,False
582,"sicuramente la zona sarebbe soggetta ad un aumento del numero di residenti e di clienti per le attività locali,",previsione,"('red', 5, 4)",red,False,0.0,False
583,"se vedrà quella persona più rilassata rispetto a suo stato iniziale, penso che sicuramente avrà ottenuto un risultato importante.",previsione,"('red', 5, 4)",red,False,0.0,False
584,se non si ha fiducia nell'operato del proprio ente l'attesa diventerà un incubo,previsione,"('red', 5, 4)",red,True,1.0,False
585,"se la prassi della struttura è realmente efficace, probabilmente  la persona si descriverebbe come più serena e come positivamente aiutata.",previsione,"('red', 5, 4)",red,False,0.0,False
586,sapere che dopo non verranno aiutati,previsione,"('red', 5, 4)",red,False,0.0,False
587,Riprenderò come prima,previsione,"('red', 5, 4)",red,True,1.0,False
588,"Ringraziare tanto,",previsione,"('red', 5, 4)",red,False,0.0,False
589,tale da non permettergli di individuare e attivare strategie alternative per affrontare le situazioni che lo portano all'uso.,previsione,"('red', 5, 4)",red,True,1.0,False
590,"Sto facendo un sacco di lavoro, poi a poco a poco farà lei.
Su come si sente, si vede…",previsione,"('red', 5, 4)",red,False,0.0,False
591,"spiegherò un po' com vanno le cose,",previsione,"('red', 5, 4)",red,True,1.0,False
592,Spero di chiedere tutto,previsione,"('red', 5, 4)",red,False,0.0,False
593,Sono un'altra persona e la mia vita da domani cambierà. ,previsione,"('red', 5, 4)",red,False,0.0,False
594,"Sicuramente, dopo che saranno stati totalmenti battuti sui campi di battaglia della Siria e dell’Iraq, i terroristi si disperderanno per tutto il mondo diventando così ancora più pericolosi.",previsione,"('red', 5, 4)",red,True,1.0,False
595,quando lo Stato Islamico verrà definitivamente cancellato dalla mappa del Medio Oriente e i “soldati” del suo esercito saranno dispersi – letteralmente - ai quattro venti.,previsione,"('red', 5, 4)",red,False,0.0,False
596,"Nessuno si accorge di quanto si sente sola, ma va bene così, non importa perché anche se volesse non potrebbe parlare e dirsi, raccontarsi.",previsione,"('red', 5, 4)",red,True,1.0,False
597,ma sicuramente si lascerebbe la POSSIBILITA a chi leggerà l’articolo di ragionare e fare le sue considerazioni sull’argomento.,previsione,"('red', 5, 4)",red,False,0.0,False
598,"Ma alla fine del tutto la rifaresti tutta anche in condizioni peggiori, ",previsione,"('red', 5, 4)",red,False,0.0,False
599,"Lo Stato Islamico sta imbarcando acqua ed è opinione condivisa tra gli analisti che sia destinato ad affondare nei prossimi anni (salvo improvvise accelerazioni di un eventuale nuovo presidente americano, che potrebbero avvicinarne la data di morte, o salvo catastrofi regionali che al contrario la allontanino).",previsione,"('red', 5, 4)",red,True,1.0,False
600,non è da escludere anche la manifestazione di esigenze di tipo economico qualora il familiare che si è suicidato costituiva la fonte di sostentamento per il soggetto,previsione,"('red', 5, 4)",red,True,1.0,False
601,"Le maggiori criticità si avranno quando si dovrà scegliere l'ente, perché sono troppi,",previsione,"('red', 5, 4)",red,False,0.0,False
602,La signora Pia tra pochi giorni verrà dimessa e tornerà a casa,previsione,"('red', 5, 4)",red,False,0.0,False
603,la persona si sentirebbe ascoltata e aiuta e potrebbe affrontare serenamente i rapporti con i propri cari-conoscenti ,previsione,"('red', 5, 4)",red,False,0.0,False
604,"La dipendenza da sostanze influenza negativamente: vita privata, relazioni interpersonali, lavoro, relative competenze e salute.",previsione,"('red', 5, 4)",red,True,1.0,False
605,Preparati ad un iter estenuante che poi dimenticherai,previsione,"('red', 5, 4)",red,False,0.0,False
606,"Prenderò dei mesi di malattia, finiti i quali continuerò con un'aspettativa di normalità",previsione,"('red', 5, 4)",red,True,1.0,False
607,"Potremmo dichiarare guerra ai terroristi, e in quel caso le alternative sarebbero due: soccombere o schiacciarli.",previsione,"('red', 5, 4)",red,False,0.0,False
608,"posso dire ""scusatemi, devo star seduto 10 minuti"", mi risperebbero ""anche 20!""",previsione,"('red', 5, 4)",red,False,0.0,False
609,"Per quanto precede, questo fenomeno purtroppo non sarà facile da estirpare, soprattutto se non ci sarà una volontà di intraprendere una pacifica convivenza che vada oltre le differenze socio-culturali.",previsione,"('red', 5, 4)",red,True,1.0,False
610,"Per ciò che riguarda i requisiti richiesti circa l’autonomia relazionale ed economica, riteniamo che la ragazza possa rendersi più autonoma non appena finirà gli studi che le consentiranno di trovare un lavoro professionale e stabile.",previsione,"('red', 5, 4)",red,False,0.0,False
611,"Pensa che non potrà tornare ad essere la stessa, nonostante non lo ricorda come positivo",previsione,"('red', 5, 4)",red,True,1.0,False
612,Una persona che vive in salute viene descritta dagli altri felice e sicura di sé.,sancire,"('red', 1, 0)",red,False,0.0,False
613,Una persona che vive in una situazione di benessere personale.,sancire,"('red', 1, 0)",red,True,1.0,False
614,una persona compromessa sia dal punto di vista sociale che psicologico,sancire,"('red', 1, 0)",red,False,0.0,False
615,"una persona con diagnosi di depressione è un soggetto costantemente triste, prova angoscia, disperazione con sensi di colpa ed è eccessivamente autocritico. Ha pensieri negativi è facile al pianto e se grave probabile anche pensieri suicidi. Il soggetto è incapace di trarre soddisfazione da qualsiasi attività quotidiana con difficoltà a concentrarsi e a prendere decisioni, evita anche le relazioni sociali.",sancire,"('red', 1, 0)",red,False,0.0,False
616,"una persona che sta bene, che la vedono allegra.",sancire,"('red', 1, 0)",red,True,1.0,False
617,Una persona fortunata che affronta tutto con tranquillità.,sancire,"('red', 1, 0)",red,False,0.0,False
618,"una persona consapevole del suo modo di funzionare, delle sue vulnerabilità e dei punti di forza, di cosa ha portato all'episodio di malattia e come prevenire episodi futuri, una persona più in grado di chiedere aiuto e con maggiori risorse personali.",sancire,"('red', 1, 0)",red,False,0.0,False
619,"una persona che è in grado di adattarsi al mondo che lo circonda,",sancire,"('red', 1, 0)",red,True,1.0,False
620,una persona che ha avuto in passato delle difficoltà,sancire,"('red', 1, 0)",red,False,0.0,False
621,una persona che ha delle difficoltà da affrontare ,sancire,"('red', 1, 0)",red,False,0.0,False
622,"una persona che ha perso un familiare/amico per suicidio e che non abbia ancora ricevuto alcun supporto da parte di strutture che adempiono a questo compito, viene vista e descritta come un individuo sicuramente straziato dal dolore e impotente, pieno di domande che non trovano risposte che lui stesso possa ritenere valide; viene descritta come una persona in evidente difficoltà e per farlo viene certamente utilizzata una intonazione caratterizzata da pena e da rispetto/comprensione.",sancire,"('red', 1, 0)",red,False,0.0,False
623,una persona che ha risolto i propri disagi psico-fisici,sancire,"('red', 1, 0)",red,False,0.0,False
624,una persona che sente la propria esistenza sufficientemente ricca e soddisfacente come vissuti e che ha gli strumenti per perseguire gli obiettivi che si pone e le difficoltà che incontra,sancire,"('red', 1, 0)",red,False,0.0,False
625,una persona che ha raggiunto gli obiettivi di salute previsti e concordati tra la stessa e l'equipe curante,sancire,"('red', 1, 0)",red,True,1.0,False
626,"una persona tornata a vivere, motivata e pronta ad affrontare le diverse sfide della vita.",sancire,"('red', 1, 0)",red,False,0.0,False
627,una persona tossicodipendente è una persona che ha bisogno di aiuto,sancire,"('red', 1, 0)",red,False,0.0,False
628,"Visto che non è possibile, direi che lo manderei da uno psicologo facendogli capire che le altre persone sono importanti e che potrebbero non riprendersi da quello che è successo. Potrei addirittura fargli vedere gli effetti della sua violenza sessuale: la persona che ha stuprato oggi è felice? L'ha superata? Si è suicidata? Va dallo psicologo?",sancire,"('red', 1, 0)",red,False,0.0,False
629,vivere benessere psico-fisico e sociale,sancire,"('red', 1, 0)",red,False,0.0,False
630,"Vivere sotto il califfato non è semplice. Richiede grande attenzione. Quasi ogni gesto, ogni abitudine considerata normale poco tempo fa potrebbe ora violare i nuovi precetti.",sancire,"('red', 1, 0)",red,False,0.0,False
631,"Vi è da parte della moglie e dei figli una forte determinazione a continuare a portare avanti con impegno i propri compiti (lavoro, studio ecc.) e a mantenere in famiglia un clima per quanto possibile sereno.",sancire,"('red', 1, 0)",red,False,0.0,False
