752,752,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,sono situazioni molto difficili e delicate,commento,J,AG,"('red', 3, 1)",red,sono situazioni molto difficili e delicate,red,commento
753,753,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,e per risolvere è necessaria una conoscenza e competenza specifica,specificazione,J,AG,"('yellow', 1, 1)",yellow,e per risolvere è necessaria una conoscenza e competenza specifica,yellow,specificazione
754,754,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,non credo che una persona del genere debba essere reinserita nella comunità,commento,J,AG,"('red', 3, 1)",red,non credo che una persona del genere debba essere reinserita nella comunità,red,commento
755,755,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,Non condivido il reinserimento di chi commette reati di questo genere all'interno della società.,commento,J,AG,"('red', 3, 1)",red,Non condivido il reinserimento di chi commette reati di questo genere all'interno della società.,red,commento
756,756,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,"Non trovo giusto reinserire un individuo del genere nella comunità, sarebbe eticamente scorretto e immorale",commento,J,AG,"('red', 3, 1)",red,"Non trovo giusto reinserire un individuo del genere nella comunità, sarebbe eticamente scorretto e immorale",red,commento
757,757,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,"Difficile,",giudizio,J,AG,"('red', 3, 1)",red,"Difficile,",red,giudizio
758,758,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,"i predatori sessuali (maschi) di solito vengono marchiati a vita e nessuno li vorrebbe assumere, per le predatrici sessuali non ho mai sentito nessuno che non le accettasse ( più che altro non esiste per la maggior parte della popolazione che una donna possa essere predatrice e non preda sessuale)",specificazione,J,AG,"('yellow', 1, 1)",yellow,"i predatori sessuali (maschi) di solito vengono marchiati a vita e nessuno li vorrebbe assumere, per le predatrici sessuali non ho mai sentito nessuno che non le accettasse ( più che altro non esiste per la maggior parte della popolazione che una donna possa essere predatrice e non preda sessuale)",yellow,specificazione
759,759,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,"Nella comunità ""X"" è in atto un progetto di intervento finalizzato al reinserimento di coloro che sono stati condannati per reati di violenza sessuale. Il progetto è finalizzato da una parte ad aiutare il condannato a comprendere I motivi che l'hanno portato a commettere tale reato in modo tale da risolverli e da prevenire che si ricreino situazioni future simili. Dopo un percorso individuale, il soggetto in questione viene reinserito nella comunità mediante l'esecuzione di mansioni lavorative che lo mettano a contatto con le altre persone. Tutto ciò avviene sotto la supervisione di esperti che prestano attenzione a fattori, quali comportamento verbale e non del soggetto, in modo tale da predisporre un reinserimento attivo e che coinvolga sia il soggetto che gli altri membri.",descrizione,J,AG,"('green', 0, 1)",green,"Nella comunità ""X"" è in atto un progetto di intervento finalizzato al reinserimento di coloro che sono stati condannati per reati di violenza sessuale. Il progetto è finalizzato da una parte ad aiutare il condannato a comprendere I motivi che l'hanno portato a commettere tale reato in modo tale da risolverli e da prevenire che si ricreino situazioni future simili. Dopo un percorso individuale, il soggetto in questione viene reinserito nella comunità mediante l'esecuzione di mansioni lavorative che lo mettano a contatto con le altre persone. Tutto ciò avviene sotto la supervisione di esperti che prestano attenzione a fattori, quali comportamento verbale e non del soggetto, in modo tale da predisporre un reinserimento attivo e che coinvolga sia il soggetto che gli altri membri.",green,descrizione
760,760,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,Improbabile il reinserimento che non implichi la ripetizione di tali gesta.,commento,J,AG,"('red', 3, 1)",red,Improbabile il reinserimento che non implichi la ripetizione di tali gesta.,red,commento
761,761,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,Pertanto il condannato dovrebbe essere quantomeno supportato da persone competenti ed in grado di indirizzarlo nella giusta direzione.,giudizio,J,AG,"('red', 3, 1)",red,Pertanto il condannato dovrebbe essere quantomeno supportato da persone competenti ed in grado di indirizzarlo nella giusta direzione.,red,giudizio
762,762,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,É necessario intervenire affinché possano essere scoperti quei meccanismi psicologici disfunzionali.,sancire,J,AG,"('red', 1, 0)",red,É necessario intervenire affinché possano essere scoperti quei meccanismi psicologici disfunzionali.,red,sancire
763,763,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,"Un'idea potrebbe essere quella creare un confronto tra i due dopo la scena, nel tentativo di mettersi l'uno nei panni dell'altro.",descrizione,J,AG,"('green', 0, 1)",green,"Un'idea potrebbe essere quella creare un confronto tra i due dopo la scena, nel tentativo di mettersi l'uno nei panni dell'altro.",green,descrizione
764,764,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,Attraverso un percorso psicologico che gli faccia comprendere il rispetto per l'altro essere umano.,descrizione,J,AG,"('green', 0, 1)",green,Attraverso un percorso psicologico che gli faccia comprendere il rispetto per l'altro essere umano.,green,descrizione
765,765,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,È impossibile reinserirlo nella comunità,sancire,J,AG,"('red', 1, 0)",red,È impossibile reinserirlo nella comunità,red,sancire
766,766,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,perché è un malato e non può essere curato,giustificazione,J,AG,"('red', 4, 1)",red,perché è un malato e non può essere curato,red,giustificazione
767,767,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,Lungo e travagliato,generalizzazione,J,AG,"('red', 3, 1)",red,Lungo e travagliato,red,generalizzazione
768,768,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,"Graduale, critico e pieno di ostacoli",generalizzazione,J,AG,"('red', 3, 1)",red,"Graduale, critico e pieno di ostacoli",red,generalizzazione
769,769,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,"Non lo reinserirei nulla nella comunità, lasciandolo in carcere a vita",commento,J,AG,"('red', 3, 1)",red,"Non lo reinserirei nulla nella comunità, lasciandolo in carcere a vita",red,commento
770,770,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,"Il reinserimento dovrebbe avvenire secondo me, oltre che attraverso un gruppo sociale di recupero, anche da uno psicologo",opinione,J,AG,"('red', 5, 3)",red,"Il reinserimento dovrebbe avvenire secondo me, oltre che attraverso un gruppo sociale di recupero, anche da uno psicologo",red,opinione
771,771,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,"che comunque probabilmente questo deriva da un educazione totalmente sbagliata, da problemi anche psicologici dovuti ad altri motivi, ira, depressione, comunque tanti motivi psicologici ci possono essere dietro a un episodio di violenza sessuale, che diciamo è uno dei culmini.",giustificazione,J,AG,"('red', 4, 1)",red,"che comunque probabilmente questo deriva da un educazione totalmente sbagliata, da problemi anche psicologici dovuti ad altri motivi, ira, depressione, comunque tanti motivi psicologici ci possono essere dietro a un episodio di violenza sessuale, che diciamo è uno dei culmini.",red,giustificazione
772,772,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,"Il reinserimento dovrebbe essere seguito attentamente,",generalizzazione,J,AG,"('red', 3, 1)",red,"Il reinserimento dovrebbe essere seguito attentamente,",red,generalizzazione
773,773,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,perché si deve evitare che si ripresenti la cosa,specificazione,J,AG,"('yellow', 1, 1)",yellow,perché si deve evitare che si ripresenti la cosa,yellow,specificazione
774,774,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,"Credo si possa e si debba recuperare queste persone,",opinione,J,AG,"('red', 5, 3)",red,"Credo si possa e si debba recuperare queste persone,",red,opinione
775,775,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,accertando che siano in qualche modo cambiate non più pericolose o con POSSIBILITA di recidive.,specificazione,J,AG,"('yellow', 1, 1)",yellow,accertando che siano in qualche modo cambiate non più pericolose o con POSSIBILITA di recidive.,yellow,specificazione
776,776,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,In caso contrario direi irrecuperabili,sancire,J,AG,"('red', 1, 0)",red,In caso contrario direi irrecuperabili,red,sancire
777,777,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,quindi vanno tenute in condizione di sicurezza,implicazione,J,AG,"('red', 9, 7)",red,quindi vanno tenute in condizione di sicurezza,red,implicazione
778,778,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,Ogni condannato che ha scontato la sua pena e non viene reinserito rimane un pericolo per sé e per gli altri,sancire,J,AG,"('red', 1, 0)",red,Ogni condannato che ha scontato la sua pena e non viene reinserito rimane un pericolo per sé e per gli altri,red,sancire
779,779,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,quindi credo bisogni investire molto sul reinserimento sia a livello medico-psicologico e di opportunità sociali,opinione,J,AG,"('red', 5, 3)",red,quindi credo bisogni investire molto sul reinserimento sia a livello medico-psicologico e di opportunità sociali,red,opinione
780,780,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,"Solo dopo un percorso che preveda l'acquisizione di una consapevolezza del rispetto dell'altro, uomo o donna che sia",commento,J,AG,"('red', 3, 1)",red,"Solo dopo un percorso che preveda l'acquisizione di una consapevolezza del rispetto dell'altro, uomo o donna che sia",red,commento
781,781,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,Problematico,generalizzazione,J,AG,"('red', 3, 1)",red,Problematico,red,generalizzazione
782,782,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,"L'inserimento del detenuto nella comunità è molto complesso già all'interno della struttura di detenzione,",commento,J,AG,"('red', 3, 1)",red,"L'inserimento del detenuto nella comunità è molto complesso già all'interno della struttura di detenzione,",red,commento
783,783,Come descriverebbe il reinserimento di un condannato di reato sessuale nella comunità?,descrizione,"causa le difficoltà degli agenti che del personale esterno (assistenti sociali, educatori e personale sanitario)",giustificazione,J,AG,"('red', 4, 1)",red,"causa le difficoltà degli agenti che del personale esterno (assistenti sociali, educatori e personale sanitario)",red,giustificazione
784,784,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,Le rappresentazioni che i soggetti della comunità in cui vive costruiscono sul condannato stesso,descrizione,J,AG,"('green', 0, 1)",green,Le rappresentazioni che i soggetti della comunità in cui vive costruiscono sul condannato stesso,green,descrizione
785,785,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,"a partire dal ""sentito dire"" o da giudizi ricavati secondo una logica o inferenze proprie.",considerazione,J,AG,"('green', 3, 5)",green,"a partire dal ""sentito dire"" o da giudizi ricavati secondo una logica o inferenze proprie.",green,considerazione
786,786,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,"Il consolidamento della figura del ""criminale"" e del ""mostro"" che ne derivano. La battaglia che la vittima e i suoi famigliari potrebbero avviare contro una legislazione troppo indulgente.",descrizione,J,AG,"('green', 0, 1)",green,"Il consolidamento della figura del ""criminale"" e del ""mostro"" che ne derivano. La battaglia che la vittima e i suoi famigliari potrebbero avviare contro una legislazione troppo indulgente.",green,descrizione
787,787,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,Il fatto che il soggetto possa non avere più paura della pena,descrizione,J,AG,"('green', 0, 1)",green,Il fatto che il soggetto possa non avere più paura della pena,green,descrizione
788,788,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,il ricadere nella violenza,descrizione,J,AG,"('green', 0, 1)",green,il ricadere nella violenza,green,descrizione
789,789,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,perché è l'unica cosa che conosce.,sancire,J,AG,"('red', 1, 0)",red,perché è l'unica cosa che conosce.,red,sancire
790,790,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,bisognerebbe castrarli,commento,J,AG,"('red', 3, 1)",red,bisognerebbe castrarli,red,commento
791,791,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,"Sicuramente la difficoltà di convivere con una condanna e la carcerazione potrebbero peggiorare i suoi rapporti sociali specialmente con le donne,",sancire,J,AG,"('red', 1, 0)",red,"Sicuramente la difficoltà di convivere con una condanna e la carcerazione potrebbero peggiorare i suoi rapporti sociali specialmente con le donne,",red,sancire
792,792,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,e questo potrebbe portarlo a compiere nuovamente violenza.,implicazione,J,AG,"('red', 9, 7)",red,e questo potrebbe portarlo a compiere nuovamente violenza.,red,implicazione
793,793,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,Il fatto di ritentare con un abuso o una violenza,descrizione,J,AG,"('green', 0, 1)",green,Il fatto di ritentare con un abuso o una violenza,green,descrizione
794,794,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,Gli aspetti critici potrebbero essere quelli inerenti ai pregiudizi che questa persona subisca nel momento in cui ritorni a svolgere una vita normale;,descrizione,J,AG,"('green', 0, 1)",green,Gli aspetti critici potrebbero essere quelli inerenti ai pregiudizi che questa persona subisca nel momento in cui ritorni a svolgere una vita normale;,green,descrizione
795,795,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,questi potrebbero pregiudicare il reinserimento nella società,implicazione,J,AG,"('red', 9, 7)",red,questi potrebbero pregiudicare il reinserimento nella società,red,implicazione
796,796,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,"poiche' la persona non trovando solidarietà e vedendosi trattata in maniera diversa rispetto agli altri , tenderebbe a non modificare il suo "" modus operandi""",conferma,J,AG,"('red', 2, 1)",red,"poiche' la persona non trovando solidarietà e vedendosi trattata in maniera diversa rispetto agli altri , tenderebbe a non modificare il suo "" modus operandi""",red,conferma
797,797,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,sicuramente il fatto che tutte le persone nel vicinato non si sentirebbero sicure.,descrizione,J,AG,"('green', 0, 1)",green,sicuramente il fatto che tutte le persone nel vicinato non si sentirebbero sicure.,green,descrizione
798,798,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,verrebbe comunque emarginato,sancire,J,AG,"('red', 1, 0)",red,verrebbe comunque emarginato,red,sancire
799,799,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,e probabilmente lui stesso sarebbe vittima di violenze.,sancire,J,AG,"('red', 1, 0)",red,e probabilmente lui stesso sarebbe vittima di violenze.,red,sancire
800,800,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,Io personalmente non mi sentirei sicura sapendo che una persona del genere viva nel mio stesso paese.,giudizio,J,AG,"('red', 3, 1)",red,Io personalmente non mi sentirei sicura sapendo che una persona del genere viva nel mio stesso paese.,red,giudizio
801,801,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,"Se ancora affetto dalla patologia le conseguenze potrebbero essere gravissime,",implicazione,J,AG,"('red', 9, 7)",red,"Se ancora affetto dalla patologia le conseguenze potrebbero essere gravissime,",red,implicazione
802,802,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,in quanto vi è la POSSIBILITA che egli compia nuovamente l'illecito per il quale è stato condannato.,valutazione,J,AG,"('yellow', 5, 5)",yellow,in quanto vi è la POSSIBILITA che egli compia nuovamente l'illecito per il quale è stato condannato.,yellow,valutazione
803,803,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,Lo potrebbe rifare,descrizione,J,AG,"('green', 0, 1)",green,Lo potrebbe rifare,green,descrizione
804,804,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,la paura che ricada nello stesso reato,descrizione,J,AG,"('green', 0, 1)",green,la paura che ricada nello stesso reato,green,descrizione
805,805,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,sono molte le criticità che potrebbero presentarsi dalla diffidenza della comunità nei confronti del condannato,descrizione,J,AG,"('green', 0, 1)",green,sono molte le criticità che potrebbero presentarsi dalla diffidenza della comunità nei confronti del condannato,green,descrizione
806,806,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,ai comportamenti stessi del condannato,generalizzazione,J,AG,"('red', 3, 1)",red,ai comportamenti stessi del condannato,red,generalizzazione
807,807,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,perché una persona sana di mente non farebbe cose del genere.,giudizio,J,AG,"('red', 3, 1)",red,perché una persona sana di mente non farebbe cose del genere.,red,giudizio
808,808,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,Questi soggetti non possono essere fermati e tenderebbero a ripetere la violenza,sancire,J,AG,"('red', 1, 0)",red,Questi soggetti non possono essere fermati e tenderebbero a ripetere la violenza,red,sancire
809,809,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,perché traggono soddisfazione nell'umiliare l'altra persona.,giudizio,J,AG,"('red', 3, 1)",red,perché traggono soddisfazione nell'umiliare l'altra persona.,red,giudizio
810,810,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,La reiterazione del reato.,descrizione,J,AG,"('green', 0, 1)",green,La reiterazione del reato.,green,descrizione
811,811,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,La paura che ripeta atti del genere,sancire,J,AG,"('red', 1, 0)",red,La paura che ripeta atti del genere,red,sancire
812,812,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,"le criticità a mio parere potrebbero essere ""l'effetto da scarlett letter"", ossia dovunque (l'ormai redento) condannato vada trovi discriminazioni,",sancire,J,AG,"('red', 1, 0)",red,"le criticità a mio parere potrebbero essere ""l'effetto da scarlett letter"", ossia dovunque (l'ormai redento) condannato vada trovi discriminazioni,",red,sancire
813,813,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,"secondo me ciò potrebbe portare alla depressione dello stesso con conseguente ""ricaduta""",implicazione,J,AG,"('red', 9, 7)",red,"secondo me ciò potrebbe portare alla depressione dello stesso con conseguente ""ricaduta""",red,implicazione
814,814,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,"Rischio che venga allontanato esplicitamente o implicitamente (sguardi, evitamento del contatto) dagli altri membri della comunità (soprattutto dalle vittime di reato e dale loro famiglie), che venga descritto ed etichettato sulla base del reato compiuto. Rischio che con il passare del tempo, il condannato inizi a considerarsi come non accettato e che inizi a definirsi non più come persona, ma come aggressore",descrizione,J,AG,"('green', 0, 1)",green,"Rischio che venga allontanato esplicitamente o implicitamente (sguardi, evitamento del contatto) dagli altri membri della comunità (soprattutto dalle vittime di reato e dale loro famiglie), che venga descritto ed etichettato sulla base del reato compiuto. Rischio che con il passare del tempo, il condannato inizi a considerarsi come non accettato e che inizi a definirsi non più come persona, ma come aggressore",green,descrizione
815,815,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,e di conseguenza a comportarsi come tale (profezia che si autoavvera).,implicazione,J,AG,"('red', 9, 7)",red,e di conseguenza a comportarsi come tale (profezia che si autoavvera).,red,implicazione
816,816,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,"Rischio che, se non si esplicita la finalità dell'intervento e il percorso preventivo affinchè ciò avvenga, gli altri membri della comunità reagiscano isolandosi o pensando che tale reinserimento giustifichi in qualche modo quanto compiuto dal soggetto.",implicazione,J,AG,"('red', 9, 7)",red,"Rischio che, se non si esplicita la finalità dell'intervento e il percorso preventivo affinchè ciò avvenga, gli altri membri della comunità reagiscano isolandosi o pensando che tale reinserimento giustifichi in qualche modo quanto compiuto dal soggetto.",red,implicazione
817,817,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,1. La probabile ripetizione degli eventi.,generalizzazione,J,AG,"('red', 3, 1)",red,1. La probabile ripetizione degli eventi.,red,generalizzazione
818,818,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,"2. Il giudizio della comunità nei confronti del reo. Anche difronte al vero pentimento, non ci sarebbe fiducia da parte dell'altro.",descrizione,J,AG,"('green', 0, 1)",green,"2. Il giudizio della comunità nei confronti del reo. Anche difronte al vero pentimento, non ci sarebbe fiducia da parte dell'altro.",green,descrizione
819,819,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,"Anche difronte al vero pentimento, non ci sarebbe fiducia da parte dell'altro.",sancire,J,AG,"('red', 1, 0)",red,"Anche difronte al vero pentimento, non ci sarebbe fiducia da parte dell'altro.",red,sancire
820,820,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,La mancata convinzione piena di come determinati atteggiamenti siano del tutto sbagliati,giudizio,J,AG,"('red', 3, 1)",red,La mancata convinzione piena di come determinati atteggiamenti siano del tutto sbagliati,red,giudizio
821,821,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,ed il rischio di andare incontro ad un comportamento simile.,sancire,J,AG,"('red', 1, 0)",red,ed il rischio di andare incontro ad un comportamento simile.,red,sancire
822,822,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,"L'isolamento dalla comunità,",generalizzazione,J,AG,"('red', 3, 1)",red,"L'isolamento dalla comunità,",red,generalizzazione
823,823,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,la spinta a reiterare la violenza,sancire,J,AG,"('red', 1, 0)",red,la spinta a reiterare la violenza,red,sancire
824,824,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,Potrebbe nuovamente commettere un crimine analogo,descrizione,J,AG,"('green', 0, 1)",green,Potrebbe nuovamente commettere un crimine analogo,green,descrizione
825,825,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,"in quanto è come un drogato, non riesce a farne a meno.",giudizio,J,AG,"('red', 3, 1)",red,"in quanto è come un drogato, non riesce a farne a meno.",red,giudizio
826,826,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,"Avrà problemi di pregiudizio, fondato,",sancire,J,AG,"('red', 1, 0)",red,"Avrà problemi di pregiudizio, fondato,",red,sancire
827,827,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,che lo porteranno a condurre una vita difficile,implicazione,J,AG,"('red', 9, 7)",red,che lo porteranno a condurre una vita difficile,red,implicazione
828,828,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,Abbia difficoltà nel relazionarsi in modo sano con le persone,sancire,J,AG,"('red', 1, 0)",red,Abbia difficoltà nel relazionarsi in modo sano con le persone,red,sancire
829,829,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,Il fatto che potrebbe ricadere nello stesso errore,descrizione,J,AG,"('green', 0, 1)",green,Il fatto che potrebbe ricadere nello stesso errore,green,descrizione
830,830,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,"Potrebbe essere che riesegua questa cosa,",descrizione,J,AG,"('green', 0, 1)",green,"Potrebbe essere che riesegua questa cosa,",green,descrizione
831,831,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,"questo a causa del fatto che magari potrebbe frequentare gli stessi ambienti che lo hanno indotto a fare questo, o comunque si possano ripresentare le stesse condizioni, magari appunto instabilità sentimentale, familiare, lavorativa, economica",giustificazione,J,AG,"('red', 4, 1)",red,"questo a causa del fatto che magari potrebbe frequentare gli stessi ambienti che lo hanno indotto a fare questo, o comunque si possano ripresentare le stesse condizioni, magari appunto instabilità sentimentale, familiare, lavorativa, economica",red,giustificazione
832,832,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,"Potrebbe non essere accettato nella sua comunità,",descrizione,J,AG,"('green', 0, 1)",green,"Potrebbe non essere accettato nella sua comunità,",green,descrizione
833,833,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,"dovrebbe pertanto cambiare ""aria"" per potere reinserirsi senza diventare di nuovo in una condizione di disagio",sancire,J,AG,"('red', 1, 0)",red,"dovrebbe pertanto cambiare ""aria"" per potere reinserirsi senza diventare di nuovo in una condizione di disagio",red,sancire
834,834,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,che potrebbe scatenare in lui nuove aggressività!,implicazione,J,AG,"('red', 9, 7)",red,che potrebbe scatenare in lui nuove aggressività!,red,implicazione
835,835,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,Ritornare nell'habitat da cui è scaturita la sua violenza.,sancire,J,AG,"('red', 1, 0)",red,Ritornare nell'habitat da cui è scaturita la sua violenza.,red,sancire
836,836,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,Non essere seguito psicologicamente. Non trovare inserimento nel mondo sociale e lavorativo,descrizione,J,AG,"('green', 0, 1)",green,Non essere seguito psicologicamente. Non trovare inserimento nel mondo sociale e lavorativo,green,descrizione
837,837,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,La reiterazione del reato.,descrizione,J,AG,"('green', 0, 1)",green,La reiterazione del reato.,green,descrizione
838,838,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,i pregiudizi,generalizzazione,J,AG,"('red', 3, 1)",red,i pregiudizi,red,generalizzazione
839,839,Quali potrebbero essere le criticità nel momento in cui un condannato di reato di violenza sessuale si reinserisce nella Comunità?,descrizione,La difficoltà nel riconoscere il problema ed il mostrare una reale volontà di affrontarlo collaborando attivamente con gli operatori,sancire,J,AG,"('red', 1, 0)",red,La difficoltà nel riconoscere il problema ed il mostrare una reale volontà di affrontarlo collaborando attivamente con gli operatori,red,sancire
