,Unnamed: 0,Question,Qrep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
246,246,Come descriverebbe l’iter di adozione internazionale?,descrizione,La scuola non è pronta e i genitori non devono sostituirsi alla scuola se vogliono un buon rapporto,prescrizione,S,RD,"('yellow', 4, 4)",yellow,La scuola non è pronta e i genitori non devono sostituirsi alla scuola se vogliono un buon rapporto,yellow,prescrizione,True,2,True
247,247,Come descriverebbe una violenza sessuale?,descrizione,"la madre che ha seri problemi di carattere sanitario
e di cui si prende molta cura.",giudizio,S,RD,"('red', 3, 1)",red,"la madre che ha seri problemi di carattere sanitario
e di cui si prende molta cura.",red,giudizio,True,2,True
248,248,"Come descriverebbe il suo lavoro? Ovvero, che obiettivo persegue all’interno dell’organizzazione?",descrizione,Uno degli obiettivi del mio lavoro è quello di coinvolgere i pazienti nelle diverse attività svolte all'interno e all'esterno delle strutture,descrizione,S,RD,"('green', 0, 1)",green,Uno degli obiettivi del mio lavoro è quello di coinvolgere i pazienti nelle diverse attività svolte all'interno e all'esterno delle strutture,green,descrizione,True,2,True
249,249,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,Le risposte possono essere tante,possibilita,S,RD,"('yellow', 2, 2)",yellow,Le risposte possono essere tante,yellow,possibilita,True,2,True
250,250,"Ora, a fronte dell'entrata in REMS, come descriverebbe se stesso e la sua vita?",descrizione, l'unica cosa che è carente è la frequentazione con i figli che vedo ogni 15 giorni purtroppo.,specificazione,S,RD,"('yellow', 1, 1)",yellow, l'unica cosa che è carente è la frequentazione con i figli che vedo ogni 15 giorni purtroppo.,yellow,specificazione,True,2,True
251,251,Come descriverebbe una persona detenuta?,descrizione,Il duro lavoro che ho fatto su me stesso,giudizio,S,RD,"('red', 3, 1)",red,Il duro lavoro che ho fatto su me stesso,red,giudizio,True,2,True
252,252,Come descriverebbe una persona con diagnosi di depressione?,descrizione,come qualcuno che non vale niente.,giudizio,S,RD,"('red', 3, 1)",red,come qualcuno che non vale niente.,red,giudizio,True,2,True
253,253,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,Secondo me l'azione più giusta è quella di parlarne per fare capire loro cosa hanno i nostri figli.,opinione,S,RD,"('red', 5, 3)",red,Secondo me l'azione più giusta è quella di parlarne per fare capire loro cosa hanno i nostri figli.,red,opinione,True,2,True
254,254,Come descriverebbe una violenza sessuale?,descrizione, i quali si mostrano di grande supporto nella sua scelta terapeutica.,opinione,S,RD,"('red', 5, 3)",red, i quali si mostrano di grande supporto nella sua scelta terapeutica.,red,opinione,True,2,True
255,255,"Come descriverebbe il suo lavoro? Ovvero, che obiettivo persegue all’interno dell’organizzazione?",descrizione,L'obiettivo è il reinserimento nella società del paziente attraverso la riabilitazione psichiatrica con la conseguente stabilizzazione psicopatologica durante un periodo di detenzione.,causa,S,RD,"('red', 2, 1)",red,L'obiettivo è il reinserimento nella società del paziente attraverso la riabilitazione psichiatrica con la conseguente stabilizzazione psicopatologica durante un periodo di detenzione.,red,causa,True,2,True
256,256,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,sempre una persona che ha dei problemi,sancire,S,RD,"('red', 1, 0)",red,sempre una persona che ha dei problemi,red,sancire,True,2,True
257,257,Come descriverebbe una violenza sessuale?,descrizione,Sto male non riesco a fidarmi veramente di nessuno,sancire,S,RD,"('red', 1, 0)",red,Sto male non riesco a fidarmi veramente di nessuno,red,sancire,True,2,True
258,258,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,secondo me una persona che vive in salute non ha bisogno di niente ,commento,S,RD,"('red', 3, 1)",red,secondo me una persona che vive in salute non ha bisogno di niente ,red,commento,True,2,True
259,259,Come descriverebbe il terrorismo?,descrizione,Il fatto che tutto il mondo conosca questa parola fa capire bene come questo fenomeno sia diventato parte del quotidiano.,sancire,S,RD,"('red', 1, 0)",red,Il fatto che tutto il mondo conosca questa parola fa capire bene come questo fenomeno sia diventato parte del quotidiano.,red,sancire,True,2,True
260,260,Come descriverebbe una persona che ha perso un proprio conoscente per suicidio?,descrizione, o magari solo più consapevole ma con lo stesso fardello,contrapposizione,S,RD,"('red', 6, 4)",red, o magari solo più consapevole ma con lo stesso fardello,red,contrapposizione,True,2,True
261,261,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,tutte le attività rivolte alla popolazione che forniscono informazioni e/o permettono di acquisire nuove nozioni utili a favorire il benessere della persona.,specificazione,S,RD,"('yellow', 1, 1)",yellow,tutte le attività rivolte alla popolazione che forniscono informazioni e/o permettono di acquisire nuove nozioni utili a favorire il benessere della persona.,yellow,specificazione,True,2,True
262,262,Come descriverebbe una violenza sessuale?,descrizione,"I genitori del ragazzo si sono separati alla sua nascita 
e viene riferita",descrizione,S,RD,"('green', 0, 1)",green,"I genitori del ragazzo si sono separati alla sua nascita 
e viene riferita",green,descrizione,True,2,True
263,263,Come descriverebbe un utente dei servizi psichiatrici?,descrizione," confronto con gli altri
Scambiando le proprie esperienze con persone che hanno affrontato problemi simili",sancire,S,RD,"('red', 1, 0)",red," confronto con gli altri
Scambiando le proprie esperienze con persone che hanno affrontato problemi simili",red,sancire,True,2,True
264,264,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,Grazie a queste persone sono quello che sono adesso: sto bene,implicazione,S,RD,"('red', 9, 7)",red,Grazie a queste persone sono quello che sono adesso: sto bene,red,implicazione,True,2,True
265,265,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,Quindi secondo me ci vorrebbe più conoscenza da parte di tutti.,opinione,S,RD,"('red', 5, 3)",red,Quindi secondo me ci vorrebbe più conoscenza da parte di tutti.,red,opinione,True,2,True
266,266,Come descriverebbe la gestione delle attività di un paziente oncologico post-operazione?,descrizione, una serie di attività per quali penso che dovrò solo dare indicazioni a una persona esterna,opinione,S,RD,"('red', 5, 3)",red, una serie di attività per quali penso che dovrò solo dare indicazioni a una persona esterna,red,opinione,True,2,True
267,267,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,mi considerano come una persona che ha problemi,giudizio,S,RD,"('red', 3, 1)",red,mi considerano come una persona che ha problemi,red,giudizio,True,2,True
268,268,Come descriverebbe una persona con diagnosi di depressione?,descrizione, solitudine e fragilità con sentimenti di abbandono e di perdita.,descrizione,S,RD,"('green', 0, 1)",green, solitudine e fragilità con sentimenti di abbandono e di perdita.,green,descrizione,True,2,True
269,269,Come descriverebbe un utente dei servizi psichiatrici?,descrizione, felice con tanta forza energie per compiere i miei progetti,riferimento_obiettivo,S,RD,"('green', 5, 6)",green, felice con tanta forza energie per compiere i miei progetti,green,riferimento_obiettivo,True,2,True
270,270,Il testo come descrive le caratteristiche cliniche del disturbo da deficit dell’attenzione/iperattività?,descrizione,A questo punto sorge il dibattito se venga prima l’uovo o la gallina!,commento,S,RD,"('red', 3, 1)",red,A questo punto sorge il dibattito se venga prima l’uovo o la gallina!,red,commento,True,2,True
271,271,Come descriverebbe l’iter di adozione internazionale?,descrizione,Le criticità possono essere molteplici la prima che deve affrontare la coppia è il Tempo di attesa che varia molto in base all'età dei bambini e per un fascia 0-5 si può superare anche i 3 anni di attesa,descrizione,S,RD,"('green', 0, 1)",green,Le criticità possono essere molteplici la prima che deve affrontare la coppia è il Tempo di attesa che varia molto in base all'età dei bambini e per un fascia 0-5 si può superare anche i 3 anni di attesa,green,descrizione,True,2,True
272,272,Come descriverebbe il luogo in cui abita?,descrizione,Togliere tutto questo caos in zona portello,sancire,S,RD,"('red', 1, 0)",red,Togliere tutto questo caos in zona portello,red,sancire,True,2,True
273,273,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,Non farebbe la data cosa se la ritenesse troppo pericolosa,causa,S,RD,"('red', 2, 1)",red,Non farebbe la data cosa se la ritenesse troppo pericolosa,red,causa,True,2,True
274,274,Come descriverebbe le interazioni fra Università e città?,descrizione, magari riuscire a collaborare con enti o imprese che possono offrire maggiori opportunità ai giovani,contrapposizione,S,RD,"('red', 6, 4)",red, magari riuscire a collaborare con enti o imprese che possono offrire maggiori opportunità ai giovani,red,contrapposizione,True,2,True
275,275,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,Sull'esperienza-conoscenza e rapporti interpersonali,sancire,S,RD,"('red', 1, 0)",red,Sull'esperienza-conoscenza e rapporti interpersonali,red,sancire,True,2,True
276,276,Come descriverebbe l’intervento attuato nei confronti dell’utenza?,descrizione,Penso che ogni utente descriverebbe il quadro terapeutico in modo molto cangiante e i vari momenti di descrizione del servizio comunicano il grado di alleanza terapeutica e di possibile progresso nel cammino terapeutico.,generalizzazione,S,RD,"('red', 3, 1)",red,Penso che ogni utente descriverebbe il quadro terapeutico in modo molto cangiante e i vari momenti di descrizione del servizio comunicano il grado di alleanza terapeutica e di possibile progresso nel cammino terapeutico.,red,generalizzazione,True,2,True
277,277,Come descriverebbe una persona con diagnosi di depressione?,descrizione,pessimista rispetto al suo futuro,giudizio,S,RD,"('red', 3, 1)",red,pessimista rispetto al suo futuro,red,giudizio,True,2,True
278,278,Come descriverebbe le interazioni fra Università e città?,descrizione,Poichè determinate persone iniziano a dare fastidio per gioco,giudizio,S,RD,"('red', 3, 1)",red,Poichè determinate persone iniziano a dare fastidio per gioco,red,giudizio,True,2,True
279,279,Come descriverebbe le interazioni fra Università e città?,descrizione,insistendo e lavorando su una collaborazione tra Università e Servizi,sancire,S,RD,"('red', 1, 0)",red,insistendo e lavorando su una collaborazione tra Università e Servizi,red,sancire,True,2,True
280,280,"Come descriverebbe il suo lavoro? Ovvero, che obiettivo persegue all’interno dell’organizzazione?",descrizione,Il ruolo che svolgo è quello di organizzare insieme con i colleghi le attività della giornata e la programmazione degli interventi.,descrizione,S,RD,"('green', 0, 1)",green,Il ruolo che svolgo è quello di organizzare insieme con i colleghi le attività della giornata e la programmazione degli interventi.,green,descrizione,True,2,True
281,281,Come descriverebbe la gestione delle diversità religiose?,descrizione,Io vado alla cena aziendale xche x me è un momento x interagire con i miei capi e i colleghi non lo vedo solo come una festa,giustificazione,S,RD,"('red', 4, 1)",red,Io vado alla cena aziendale xche x me è un momento x interagire con i miei capi e i colleghi non lo vedo solo come una festa,red,giustificazione,True,2,True
282,282,Come descriverebbe una violenza sessuale?,descrizione, proviene da un nucleo numeroso e multiproblematico,giudizio,S,RD,"('red', 3, 1)",red, proviene da un nucleo numeroso e multiproblematico,red,giudizio,True,2,True
283,283,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,descrizione, di continua assunzione di medicinale o continue attenzioni in tutte le azioni quotidiane.,descrizione,S,RD,"('green', 0, 1)",green, di continua assunzione di medicinale o continue attenzioni in tutte le azioni quotidiane.,green,descrizione,True,2,True
284,284,Come descriverebbe una violenza sessuale?,descrizione,Le due sorelle collaborano in maniera sporadica al progetto terapeutico,giustificazione,S,RD,"('red', 4, 1)",red,Le due sorelle collaborano in maniera sporadica al progetto terapeutico,red,giustificazione,True,2,True
285,285,Come descriverebbe l’iter di adozione internazionale?,descrizione,Inizierei con i riferimenti normativi che disciplinano tutto l'iter dell'adozione Intrnazionale soffermandomi sui principi che hanno ispirato la legge e specificando tutti i passaggi intermedi dall'inizio prima della presentazione di disponibilità all'adozione internazionale della coppia al T.M.,descrizione,S,RD,"('green', 0, 1)",green,Inizierei con i riferimenti normativi che disciplinano tutto l'iter dell'adozione Intrnazionale soffermandomi sui principi che hanno ispirato la legge e specificando tutti i passaggi intermedi dall'inizio prima della presentazione di disponibilità all'adozione internazionale della coppia al T.M.,green,descrizione,True,2,True
286,286,Come descriverebbe una persona detenuta?,descrizione,Dividerei anche se sono sicuro che rischio di metterermi in una situazione di rischio,contrapposizione,S,RD,"('red', 6, 4)",red,Dividerei anche se sono sicuro che rischio di metterermi in una situazione di rischio,red,contrapposizione,True,2,True
287,287,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,Sulle conoscenze che ho di me.,opinione,S,RD,"('red', 5, 3)",red,Sulle conoscenze che ho di me.,red,opinione,True,2,True
288,288,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,Perchè vedo l’andamento che ho (vediamo i sabati pomeriggio,giustificazione,S,RD,"('red', 4, 1)",red,Perchè vedo l’andamento che ho (vediamo i sabati pomeriggio,red,giustificazione,True,2,True
289,289,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,"acquisita consapevolezza sia rispetto alle proprie aree problematiche che rispetto alle proprie risorse alla fine di gestire la propria salute in modo più autonomo e responsabile seguenso le indicazione dei ""tecnici"" del CSM per quanto di competenza",riferimento_obiettivo,S,RD,"('green', 5, 6)",green,"acquisita consapevolezza sia rispetto alle proprie aree problematiche che rispetto alle proprie risorse alla fine di gestire la propria salute in modo più autonomo e responsabile seguenso le indicazione dei ""tecnici"" del CSM per quanto di competenza",green,riferimento_obiettivo,True,2,True
290,290,Come descriverebbe una persona che si laurea  in psicologia?,descrizione, quindi non ha esperienze pratiche e sa come rapportarsi alla gente ma non cosa fare,sancire,S,RD,"('red', 1, 0)",red, quindi non ha esperienze pratiche e sa come rapportarsi alla gente ma non cosa fare,red,sancire,True,2,True
291,291,Come descriverebbe una violenza sessuale?,descrizione, ma come aggressore e di conseguenza a comportarsi come tale (profezia che si autoavvera).,implicazione,S,RD,"('red', 9, 7)",red, ma come aggressore e di conseguenza a comportarsi come tale (profezia che si autoavvera).,red,implicazione,True,2,True
292,292,Come descriverebbe una persona che si laurea  in psicologia?,descrizione,penso che il contesto è qualunque ci siano due persone,opinione,S,RD,"('red', 5, 3)",red,penso che il contesto è qualunque ci siano due persone,red,opinione,True,2,True
293,293,Come descriverebbe una persona detenuta?,descrizione,Partecipando a più gruppi possibili,sancire,S,RD,"('red', 1, 0)",red,Partecipando a più gruppi possibili,red,sancire,True,2,True
294,294,Come descriverebbe la gestione delle diversità religiose?,descrizione,Sicuramente non partendo dalla incompatibilità costituzionale ma analizzando a fondo le diverse situazioni per cercare di comprendere quali possibilità potrebbero esserci di mediazione.,contrapposizione,S,RD,"('red', 6, 4)",red,Sicuramente non partendo dalla incompatibilità costituzionale ma analizzando a fondo le diverse situazioni per cercare di comprendere quali possibilità potrebbero esserci di mediazione.,red,contrapposizione,True,2,True
295,295,Come descriverebbe una violenza sessuale?,descrizione,Essendo uno che ha sempre cercato la verità all’età di 18 anni scrissi una lettera,valutazione,S,RD,"('yellow', 5, 5)",yellow,Essendo uno che ha sempre cercato la verità all’età di 18 anni scrissi una lettera,yellow,valutazione,True,2,True
296,296,Come descriverebbe il coadiuvo che un paziente oncologico può ricevere post-operazione?,descrizione,non so,non_risposta,S,RD,"('red', 3, 1)",red,non so,red,non_risposta,True,2,True
297,297,Come descriverebbe un abitante di Padova?,descrizione,"Per la sua identità popolare darei 8
identità popolare",valutazione,S,RD,"('yellow', 5, 5)",yellow,"Per la sua identità popolare darei 8
identità popolare",yellow,valutazione,True,2,True
298,298,Come descriverebbe una persona con diagnosi di depressione?,descrizione,non ha voglia di fare assolutamente niente,sancire,S,RD,"('red', 1, 0)",red,non ha voglia di fare assolutamente niente,red,sancire,True,2,True
299,299,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,Una maggiore integrazione con i medici di base,giudizio,S,RD,"('red', 3, 1)",red,Una maggiore integrazione con i medici di base,red,giudizio,True,2,True
300,300,Come descriverebbe un abitante di Padova?,descrizione,"7
Valori morali",giudizio,S,RD,"('red', 3, 1)",red,"7
Valori morali",red,giudizio,True,2,True
301,301,Come descriverebbe il terrorismo?,descrizione,Penso l’attuale situazione rispetto al “terrorismo di matrice islamica” sia una lettura errata del libro del Corano.,giudizio,S,RD,"('red', 3, 1)",red,Penso l’attuale situazione rispetto al “terrorismo di matrice islamica” sia una lettura errata del libro del Corano.,red,giudizio,True,2,True
302,302,Come descriverebbe una violenza sessuale?,descrizione,Non dimenticherò mai ogni minimo gesto ogni minima parola.,sancire,S,RD,"('red', 1, 0)",red,Non dimenticherò mai ogni minimo gesto ogni minima parola.,red,sancire,True,2,True
303,303,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,il solito di sempre,previsione,S,RD,"('red', 5, 4)",red,il solito di sempre,red,previsione,True,2,True
304,304,Come descriverebbe l’intervento attuato nei confronti dell’utenza?,descrizione, per alcuni utenti il servizio è buono per alcuni è privo di ogni senso.,contrapposizione,S,RD,"('red', 6, 4)",red, per alcuni utenti il servizio è buono per alcuni è privo di ogni senso.,red,contrapposizione,True,2,True
305,305,Come viene raccontata la morte per Covid-19 di un utente dalla comunità di utenti del Social? ,descrizione,Ti manderò un bacio con il vento e so che tu lo sentirai.,sancire,S,RD,"('red', 1, 0)",red,Ti manderò un bacio con il vento e so che tu lo sentirai.,red,sancire,True,2,True
306,306,Come descriverebbe il terrorismo?,descrizione,Non ho chiara l’evoluzione di questa situazione: penso ad una ulteriore espansione di questo fenomeno,possibilita,S,RD,"('yellow', 2, 2)",yellow,Non ho chiara l’evoluzione di questa situazione: penso ad una ulteriore espansione di questo fenomeno,yellow,possibilita,True,2,True
307,307,Come descriverebbe una violenza sessuale?,descrizione,L’utente è in cura presso il ns Centro di Salute Mentale dal 19XX.,descrizione,S,RD,"('green', 0, 1)",green,L’utente è in cura presso il ns Centro di Salute Mentale dal 19XX.,green,descrizione,True,2,True
308,308,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,descrizione, a partire dall'aspettativa di vita,descrizione,S,RD,"('green', 0, 1)",green, a partire dall'aspettativa di vita,green,descrizione,True,2,True
309,309,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,descrizione,Non lo so,non_risposta,S,RD,"('red', 3, 1)",red,Non lo so,red,non_risposta,True,2,True
310,310,"Ora, a fronte dell'entrata in REMS, come descriverebbe se stesso e la sua vita?",descrizione,Parlo molto con la psicologa e sono adesso dopo 2 anni e passa migliorato molto,giudizio,S,RD,"('red', 3, 1)",red,Parlo molto con la psicologa e sono adesso dopo 2 anni e passa migliorato molto,red,giudizio,True,2,True
311,311,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione, essere tornato a fare le solite cose,descrizione,S,RD,"('green', 0, 1)",green, essere tornato a fare le solite cose,green,descrizione,True,2,True
312,312,Come descriverebbe una persona detenuta?,descrizione,Bhe sicuramente l'obbiettivo primario e sicuramente riuscire a trovare una stabilita economica e riuscire a costruire un nucleo familiare.,sancire,S,RD,"('red', 1, 0)",red,Bhe sicuramente l'obbiettivo primario e sicuramente riuscire a trovare una stabilita economica e riuscire a costruire un nucleo familiare.,red,sancire,True,2,True
313,313,Come descriverebbe il luogo in cui abita?,descrizione,tale mancanza di coesione tra i giovani porta all'isolamento dei nuclei familiari e ad un minor numero di rapporti con gli altri cittadini che abbassa la sensibilizzazione ai problemi cittadini,implicazione,S,RD,"('red', 9, 7)",red,tale mancanza di coesione tra i giovani porta all'isolamento dei nuclei familiari e ad un minor numero di rapporti con gli altri cittadini che abbassa la sensibilizzazione ai problemi cittadini,red,implicazione,True,2,True
314,314,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,non lo so,non_risposta,S,RD,"('red', 3, 1)",red,non lo so,red,non_risposta,True,2,True
315,315,Come descriverebbe una violenza sessuale?,descrizione,Così ho cominciato questo percorso psicologico.. ma non era abbastanza.,giudizio,S,RD,"('red', 3, 1)",red,Così ho cominciato questo percorso psicologico.. ma non era abbastanza.,red,giudizio,True,2,True
316,316,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,un lavoro per far entrare dei soldi in più.,riferimento_obiettivo,S,RD,"('green', 5, 6)",green,un lavoro per far entrare dei soldi in più.,green,riferimento_obiettivo,True,2,True
317,317,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,Ne parliamo con i medici,previsione,S,RD,"('red', 5, 4)",red,Ne parliamo con i medici,red,previsione,True,2,True
318,318,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,descrizione,Siamo tropo permissivi e titubanti nel far rispettare le regole ai figli.,giudizio,S,RD,"('red', 3, 1)",red,Siamo tropo permissivi e titubanti nel far rispettare le regole ai figli.,red,giudizio,True,2,True
319,319,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,libero dal suo disagio,giudizio,S,RD,"('red', 3, 1)",red,libero dal suo disagio,red,giudizio,True,2,True
320,320,Come descriverebbe le interazioni fra Università e città?,descrizione,In generale è sempre positiva.,giudizio,S,RD,"('red', 3, 1)",red,In generale è sempre positiva.,red,giudizio,True,2,True
321,321,Come descriverebbe la gestione dell’iter di adozione internazionale da parte dei servizi?,descrizione,non c'era comunicazione tra loro e il centro che più di tutti si sarebbe dovuto occupare della tutela del bambino non lo faceva,valutazione,S,RD,"('yellow', 5, 5)",yellow,non c'era comunicazione tra loro e il centro che più di tutti si sarebbe dovuto occupare della tutela del bambino non lo faceva,yellow,valutazione,True,2,True
322,322,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,cerca di mantenere l'omeostasi cioè un equilibrio psico-fisico adeguato ,dichiarazione_intenti,S,RD,"('red', 5, 4)",red,cerca di mantenere l'omeostasi cioè un equilibrio psico-fisico adeguato ,red,dichiarazione_intenti,True,2,True
323,323,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,i miei figli dicono che va bene,sancire,S,RD,"('red', 1, 0)",red,i miei figli dicono che va bene,red,sancire,True,2,True
324,324,Come descriverebbe una persona entro un percorso in REMS?,descrizione,Io ero in carcere ormai da un anno per altre cose poi sono stato trasferito per un reato e denuncia di atti persecutori,descrizione,S,RD,"('green', 0, 1)",green,Io ero in carcere ormai da un anno per altre cose poi sono stato trasferito per un reato e denuncia di atti persecutori,green,descrizione,True,2,True
325,325,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,un utente che vien dimesso dal CSM è una persona che è stata aiutata con metodo o farmaci e viene considerata guarita,sancire,S,RD,"('red', 1, 0)",red,un utente che vien dimesso dal CSM è una persona che è stata aiutata con metodo o farmaci e viene considerata guarita,red,sancire,True,2,True
326,326,Come descriverebbe un utente dei servizi psichiatrici?,descrizione, non fai casini e non ti droghi e sta dietro ai figli.,descrizione,S,RD,"('green', 0, 1)",green, non fai casini e non ti droghi e sta dietro ai figli.,green,descrizione,True,2,True
327,327,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,è aumentato il senso di appartenenza,sancire,S,RD,"('red', 1, 0)",red,è aumentato il senso di appartenenza,red,sancire,True,2,True
328,328,Come descriverebbe una violenza sessuale?,descrizione, ma il paziente ha incontrato varie difficoltà nel rispetto delle regole di accesso e nel rapporto con le varie figure professionali presenti.,contrapposizione,S,RD,"('red', 6, 4)",red, ma il paziente ha incontrato varie difficoltà nel rispetto delle regole di accesso e nel rapporto con le varie figure professionali presenti.,red,contrapposizione,True,2,True
329,329,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,descrizione,…io se fossi una persona con una cardiopatia congenita penso che la vivrei positivamente,giudizio,S,RD,"('red', 3, 1)",red,…io se fossi una persona con una cardiopatia congenita penso che la vivrei positivamente,red,giudizio,True,2,True
330,330,Come descriverebbe un abitante di Padova?,descrizione,"5
Sono un componente della minoranza",commento,S,RD,"('red', 3, 1)",red,"5
Sono un componente della minoranza",red,commento,True,2,True
331,331,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,Come ho sempre fatto,sancire,S,RD,"('red', 1, 0)",red,Come ho sempre fatto,red,sancire,True,2,True
332,332,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,La mia patologia purtroppo mi accompagna ormai da troppi anni per immaginarmi un termine del percorso,commento,S,RD,"('red', 3, 1)",red,La mia patologia purtroppo mi accompagna ormai da troppi anni per immaginarmi un termine del percorso,red,commento,True,2,True
333,333,Come descriverebbe una violenza sessuale?,descrizione, non va bene niente e non so più cosa fare!,generalizzazione,S,RD,"('red', 3, 1)",red, non va bene niente e non so più cosa fare!,red,generalizzazione,True,2,True
334,334,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,Rendendo facilmente accessibile l'assistenza e/o la possibilità di supporto quando necessario.,sancire,S,RD,"('red', 1, 0)",red,Rendendo facilmente accessibile l'assistenza e/o la possibilità di supporto quando necessario.,red,sancire,True,2,True
335,335,Come descriverebbe una violenza sessuale?,descrizione, si è stabilita a Roma negli anni '60.,descrizione,S,RD,"('green', 0, 1)",green, si è stabilita a Roma negli anni '60.,green,descrizione,True,2,True
336,336,Come descriverebbe una persona con diagnosi di depressione?,descrizione, che ha perso l'interesse e non trae piacere dalle cose come faceva prima.,confronto,S,RD,"('red', 6, 4)",red, che ha perso l'interesse e non trae piacere dalle cose come faceva prima.,red,confronto,True,2,True
337,337,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,pronta a riaffrontare la vita quotidiana con maggior coscienza di stesso,giudizio,S,RD,"('red', 3, 1)",red,pronta a riaffrontare la vita quotidiana con maggior coscienza di stesso,red,giudizio,True,2,True
338,338,Come descriverebbe un “malato di AIDS”?,descrizione,E' un paziente con caratteristiche di debolezza causate dalla consapevolezza che non c'è ancora una terapia definitiva.,valutazione,S,RD,"('yellow', 5, 5)",yellow,E' un paziente con caratteristiche di debolezza causate dalla consapevolezza che non c'è ancora una terapia definitiva.,yellow,valutazione,True,2,True
339,339,Come descriverebbe una violenza sessuale?,descrizione,È impossibile reinserirlo nella comunità perché è un malato e non può essere curato,giustificazione,S,RD,"('red', 4, 1)",red,È impossibile reinserirlo nella comunità perché è un malato e non può essere curato,red,giustificazione,True,2,True
340,340,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,non saprei,non_risposta,S,RD,"('red', 3, 1)",red,non saprei,red,non_risposta,True,2,True
341,341,Come descriverebbe un abitante di Padova?,descrizione,"6
Alla percezione che i cittadini hanno dell'istituzione",descrizione,S,RD,"('green', 0, 1)",green,"6
Alla percezione che i cittadini hanno dell'istituzione",green,descrizione,True,2,True
342,342,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,Oh spero che i nipoti siano contenti e non mi voltino le spalle.,opinione,S,RD,"('red', 5, 3)",red,Oh spero che i nipoti siano contenti e non mi voltino le spalle.,red,opinione,True,2,True
343,343,Come descriverebbe una persona con diagnosi di depressione?,descrizione,persona che si è lasciata vincere dai problemi della vita e che coglie solo le sfumature negative della vita.,sancire,S,RD,"('red', 1, 0)",red,persona che si è lasciata vincere dai problemi della vita e che coglie solo le sfumature negative della vita.,red,sancire,True,2,True
344,344,Come descriverebbe la gestione di un “malato di AIDS”?,descrizione,Di venire qua.,descrizione,S,RD,"('green', 0, 1)",green,Di venire qua.,green,descrizione,True,2,True
345,345,Come descriverebbe una persona che ha perso un proprio conoscente per suicidio?,descrizione,una persona che sta soffrendo.,sancire,S,RD,"('red', 1, 0)",red,una persona che sta soffrendo.,red,sancire,True,2,True
346,346,Come descriverebbe la gestione delle attività di un paziente oncologico post-operazione?,descrizione,in modo graduale,sancire,S,RD,"('red', 1, 0)",red,in modo graduale,red,sancire,True,2,True
347,347,Come descriverebbe le interazioni fra Università e città?,descrizione,L'università degli studi di Padova contribuisce a migliorare la gestione del problema legato alal mobilità degli studenti aprendo nuovi Dipartimenti nei pressi della stazione dei treni,descrizione,S,RD,"('green', 0, 1)",green,L'università degli studi di Padova contribuisce a migliorare la gestione del problema legato alal mobilità degli studenti aprendo nuovi Dipartimenti nei pressi della stazione dei treni,green,descrizione,True,2,True
348,348,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,Devi seguire le indicazioni che ti dicono i dottori e controllare sempre le reazioni che possono succedere.,prescrizione,S,RD,"('yellow', 4, 4)",yellow,Devi seguire le indicazioni che ti dicono i dottori e controllare sempre le reazioni che possono succedere.,yellow,prescrizione,True,2,True
