,index,Unnamed: 0,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
695,695,695,Come ti descriveresti prima di entrare in carcere?,Descrizione,male che sono_stato sfortunato,giudizio,J,Mix,"('red', 3, 1)",red,male che sono_stato sfortunato,red,giudizio,True,2,True
696,696,696,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,faccio una richiesta perché è un familiare,descrizione,J,Mix,"('green', 0, 1)",green,faccio una richiesta perché è un familiare,green,descrizione,True,2,True
697,697,697,Come ti descriveresti prima di entrare in carcere?,Descrizione,"non_vi_sono figure che istituzionalmente curano la 
formazione aggiornata e calata nella realta in cui si opera",descrizione,J,Mix,"('green', 0, 1)",green,"non_vi_sono figure che istituzionalmente curano la 
formazione aggiornata e calata nella realta in cui si opera",green,descrizione,True,2,True
698,698,698,Come ti descriveresti prima di entrare in carcere?,Descrizione,perché ho una responsabilità verso la mia famiglia e la ragione per_fare questo è la mancanza_del_lavoro stabile,implicazione,J,Mix,"('red', 9, 7)",red,perché ho una responsabilità verso la mia famiglia e la ragione per_fare questo è la mancanza_del_lavoro stabile,red,implicazione,True,2,True
699,699,699,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,"mi fa pensare che sono integrato bene, il fatto che comunicano tra di loro si aiutano uno con altro ",descrizione,J,Mix,"('green', 0, 1)",green,"mi fa pensare che sono integrato bene, il fatto che comunicano tra di loro si aiutano uno con altro ",green,descrizione,True,2,True
700,700,700,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"igiene 
cella (troppo_piccola) 
legge",specificazione,J,Mix,"('yellow', 1, 1)",yellow,"igiene 
cella (troppo_piccola) 
legge",yellow,specificazione,True,2,True
701,701,701,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,quando le uso mi sento volare,descrizione,J,Mix,"('green', 0, 1)",green,quando le uso mi sento volare,green,descrizione,True,2,True
702,702,702,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,descrivo la persona è dentro in prigione per volontà di dio che sto aspettando il suo giudizio,commento,J,Mix,"('red', 3, 1)",red,descrivo la persona è dentro in prigione per volontà di dio che sto aspettando il suo giudizio,red,commento,True,2,True
703,703,703,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,penso-che la pensa-come-me,opinione,J,Mix,"('red', 5, 3)",red,penso-che la pensa-come-me,red,opinione,True,2,True
704,704,704,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,quindi crescere entrambi culturalmente,implicazione,J,Mix,"('red', 9, 7)",red,quindi crescere entrambi culturalmente,red,implicazione,True,2,True
705,705,705,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,lo sport sarebbe rieducativo perch' perch' ti permette di evadere con la mente e vivere in una dimensione più sana.,valutazione,J,Mix,"('yellow', 5, 5)",yellow,lo sport sarebbe rieducativo perch' perch' ti permette di evadere con la mente e vivere in una dimensione più sana.,yellow,valutazione,True,2,True
706,706,706,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,miglior_strutturali,non_risposta,J,Mix,"('red', 3, 1)",red,miglior_strutturali,red,non_risposta,True,2,True
707,707,707,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"tra-pop-deten si-parla-sempre 
dei-carc e i prob-che-esist sempre. 
",descrizione,J,Mix,"('green', 0, 1)",green,"tra-pop-deten si-parla-sempre 
dei-carc e i prob-che-esist sempre. 
",green,descrizione,True,2,True
708,708,708,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,tranquillo,giudizio,J,Mix,"('red', 3, 1)",red,tranquillo,red,giudizio,True,2,True
709,709,709,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"cella_troppo_piccola, ma_non è una_cella per e bagno",giudizio,J,Mix,"('red', 3, 1)",red,"cella_troppo_piccola, ma_non è una_cella per e bagno",red,giudizio,True,2,True
710,710,710,Come ti descriveresti prima di entrare in carcere?,Descrizione,come_una_persona aveva un futuro promettente,sancire,J,Mix,"('red', 1, 0)",red,come_una_persona aveva un futuro promettente,red,sancire,True,2,True
711,711,711,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,un migliore servizio_medico,giudizio,J,Mix,"('red', 3, 1)",red,un migliore servizio_medico,red,giudizio,True,2,True
712,712,712,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,istituire corsi base di lingua italiana,descrizione,J,Mix,"('green', 0, 1)",green,istituire corsi base di lingua italiana,green,descrizione,True,2,True
713,713,713,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"abb_efficace perch‚ aiuta_a_modificare le
menti rovinate , il detenuto si_sente nel
tratt _rieducativo come altra gente .
",descrizione,J,Mix,"('green', 0, 1)",green,"abb_efficace perch‚ aiuta_a_modificare le
menti rovinate , il detenuto si_sente nel
tratt _rieducativo come altra gente .
",green,descrizione,True,2,True
714,714,714,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"perch‚_tante_di_queste_opportunit…
non_funzionano bene
",descrizione,J,Mix,"('green', 0, 1)",green,"perch‚_tante_di_queste_opportunit…
non_funzionano bene
",green,descrizione,True,2,True
715,715,715,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,se si_comunica normalmente e se si parla come se fossimo tutti_uguali,descrizione,J,Mix,"('green', 0, 1)",green,se si_comunica normalmente e se si parla come se fossimo tutti_uguali,green,descrizione,True,2,True
716,716,716,Come ti descriveresti prima di entrare in carcere?,Descrizione,contento,giudizio,J,Mix,"('red', 3, 1)",red,contento,red,giudizio,True,2,True
717,717,717,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,per niente al mondo con passato può rieducare o odiare quello che ha commesso.,sancire,J,Mix,"('red', 1, 0)",red,per niente al mondo con passato può rieducare o odiare quello che ha commesso.,red,sancire,True,2,True
718,718,718,Come ti descriverai una volta uscito dal carcere?,Descrizione,per_me uno straniero senza_documento,opinione,J,Mix,"('red', 5, 3)",red,per_me uno straniero senza_documento,red,opinione,True,2,True
719,719,719,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,mancata formazione e trattamento economico,descrizione,J,Mix,"('green', 0, 1)",green,mancata formazione e trattamento economico,green,descrizione,True,2,True
720,720,720,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,forse non e nemmeno di_competenza dell' amministrazione penitenziaria,commento,J,Mix,"('red', 3, 1)",red,forse non e nemmeno di_competenza dell' amministrazione penitenziaria,red,commento,True,2,True
721,721,721,Come descriverebbe una persona che “gode di salute”?,Descrizione,abbastanza fortunato,giudizio,J,Mix,"('red', 3, 1)",red,abbastanza fortunato,red,giudizio,True,2,True
722,722,722,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,"gli incontri con l' amministrazione penitenziaria sono spesso frettolosi, si 
trattano argomenti importanti e di immediata necessita, ma_spesso_si 
perdono di_vista gli obiettivi. manca la chiara indicazione di una figura 
referente 
",descrizione,J,Mix,"('green', 0, 1)",green,"gli incontri con l' amministrazione penitenziaria sono spesso frettolosi, si 
trattano argomenti importanti e di immediata necessita, ma_spesso_si 
perdono di_vista gli obiettivi. manca la chiara indicazione di una figura 
referente 
",green,descrizione,True,2,True
723,723,723,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,uno_scambio_di_cultura_e_religione diversa e uno scambio di lingue,descrizione,J,Mix,"('green', 0, 1)",green,uno_scambio_di_cultura_e_religione diversa e uno scambio di lingue,green,descrizione,True,2,True
724,724,724,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,possono_essere migliori,giudizio,J,Mix,"('red', 3, 1)",red,possono_essere migliori,red,giudizio,True,2,True
725,725,725,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,ha potuto vivere dello stipendio mensile con la famiglia qui in italia,descrizione,J,Mix,"('green', 0, 1)",green,ha potuto vivere dello stipendio mensile con la famiglia qui in italia,green,descrizione,True,2,True
726,726,726,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,normale,giudizio,J,Mix,"('red', 3, 1)",red,normale,red,giudizio,True,2,True
727,727,727,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,gli operatori lavorano bene nel mettere d'accordo tutti per andare alla pari,descrizione,J,Mix,"('green', 0, 1)",green,gli operatori lavorano bene nel mettere d'accordo tutti per andare alla pari,green,descrizione,True,2,True
728,728,728,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,chi sono-detenuto,sancire,J,Mix,"('red', 1, 0)",red,chi sono-detenuto,red,sancire,True,2,True
729,729,729,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,bisognosa,giudizio,J,Mix,"('red', 3, 1)",red,bisognosa,red,giudizio,True,2,True
730,730,730,Come ti descriveresti prima di entrare in carcere?,Descrizione,"come_una_persona completamente normale , consapevole delle proprie azioni e del reato commesso ,",descrizione,J,Mix,"('green', 0, 1)",green,"come_una_persona completamente normale , consapevole delle proprie azioni e del reato commesso ,",green,descrizione,True,2,True
731,731,731,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,senza commento,generalizzazione,J,Mix,"('red', 3, 1)",red,senza commento,red,generalizzazione,True,2,True
732,732,732,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,la descrivo come necessaria e positiva,giudizio,J,Mix,"('red', 3, 1)",red,la descrivo come necessaria e positiva,red,giudizio,True,2,True
733,733,733,Come descriverebbe una persona che “gode di salute”?,Descrizione,no problemi fisici e che in armonia con se stesso,giudizio,J,Mix,"('red', 3, 1)",red,no problemi fisici e che in armonia con se stesso,red,giudizio,True,2,True
734,734,734,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,troppo intelligente e sono d'accordo con loro ,non_risposta,J,Mix,"('red', 3, 1)",red,troppo intelligente e sono d'accordo con loro ,red,non_risposta,True,2,True
735,735,735,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"campo_sportivo 
palestra",non_risposta,J,Mix,"('red', 3, 1)",red,"campo_sportivo 
palestra",red,non_risposta,True,2,True
736,736,736,Come si descriverebbe come persona straniera detenuta,Descrizione,posso_descrivere me_stesso come_pers_stran_det che sono uno della popolazione del terzo_mondo scappato dalla realtà avara,giudizio,J,Mix,"('red', 3, 1)",red,posso_descrivere me_stesso come_pers_stran_det che sono uno della popolazione del terzo_mondo scappato dalla realtà avara,red,giudizio,True,2,True
737,737,737,Come descriverebbe una persona che “gode di salute”?,Descrizione,fortunata,giudizio,J,Mix,"('red', 3, 1)",red,fortunata,red,giudizio,True,2,True
738,738,738,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,"servono alla mente, tenendola occupata, si riesce a guardare al futuro, a sognare. Dimenticando per un po' il motivo per il quale si e rinchiusi",riferimento_obiettivo,J,Mix,"('green', 5, 6)",green,"servono alla mente, tenendola occupata, si riesce a guardare al futuro, a sognare. Dimenticando per un po' il motivo per il quale si e rinchiusi",green,riferimento_obiettivo,True,2,True
739,739,739,Come descriverebbe una persona che “gode di salute”?,Descrizione,che non necessita,generalizzazione,J,Mix,"('red', 3, 1)",red,che non necessita,red,generalizzazione,True,2,True
740,740,740,Come ti descriveresti prima di entrare in carcere?,Descrizione,stavo_lavorando regolarmente,sancire,J,Mix,"('red', 1, 0)",red,stavo_lavorando regolarmente,red,sancire,True,2,True
741,741,741,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,Descrizione,"----097 
descrivo_una_persona condannata per lo_stesso reato che 
Š_stato_imputato, che 
mi_dispiace anche per_lui",giudizio,J,Mix,"('red', 3, 1)",red,"----097 
descrivo_una_persona condannata per lo_stesso reato che 
Š_stato_imputato, che 
mi_dispiace anche per_lui",red,giudizio,True,2,True
742,742,742,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"
ho_scelto questo perch‚ mi_sembra_pi—
logico
",opinione,J,Mix,"('red', 5, 3)",red,"
ho_scelto questo perch‚ mi_sembra_pi—
logico
",red,opinione,True,2,True
743,743,743,Come descriverebbe una persona che “gode di salute”?,Descrizione,"tranquillo, sereno, pulito",giudizio,J,Mix,"('red', 3, 1)",red,"tranquillo, sereno, pulito",red,giudizio,True,2,True
744,744,744,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,perch‚ Š_una_cosa_efficace,generalizzazione,J,Mix,"('red', 3, 1)",red,perch‚ Š_una_cosa_efficace,red,generalizzazione,True,2,True
745,745,745,Come ti descriverai una volta uscito dal carcere?,Descrizione,"ma_non intendo la libertà che tutti conoscono , ma alla_libertà spirituale , cosa che non_conoscevo quando ero libera di corpo e che molte persone non conoscono nonostante siano fuori .",specificazione,J,Mix,"('yellow', 1, 1)",yellow,"ma_non intendo la libertà che tutti conoscono , ma alla_libertà spirituale , cosa che non_conoscevo quando ero libera di corpo e che molte persone non conoscono nonostante siano fuori .",yellow,specificazione,True,2,True
746,746,746,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,tutte le occasioni che noi italiani abbiamo accesso,generalizzazione,J,Mix,"('red', 3, 1)",red,tutte le occasioni che noi italiani abbiamo accesso,red,generalizzazione,True,2,True
747,747,747,Come ti descriveresti prima di entrare in carcere?,Descrizione,uguale_come_adesso,sancire,J,Mix,"('red', 1, 0)",red,uguale_come_adesso,red,sancire,True,2,True
748,748,748,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,un_buon finanziamento; mig_la_qual_del_cib;,giudizio,J,Mix,"('red', 3, 1)",red,un_buon finanziamento; mig_la_qual_del_cib;,red,giudizio,True,2,True
749,749,749,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,essere più umani,giudizio,J,Mix,"('red', 3, 1)",red,essere più umani,red,giudizio,True,2,True
750,750,750,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,no so ma credo nessuna,giustificazione,J,Mix,"('red', 4, 1)",red,no so ma credo nessuna,red,giustificazione,True,2,True
751,751,751,Come ti descriveresti prima di entrare in carcere?,Descrizione,una_persona matura,descrizione,J,Mix,"('green', 0, 1)",green,una_persona matura,green,descrizione,True,2,True
752,752,752,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,malissimo meglio dimenticarlo ,non_risposta,J,Mix,"('red', 3, 1)",red,malissimo meglio dimenticarlo ,red,non_risposta,True,2,True
753,753,753,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,un esempio se ci sono cinquanta detenuti italiani ci dovrebbero essere massimo venti detenuti stranieri perché devono essere loro che si devono ambientare al nostro clima.,giustificazione,J,Mix,"('red', 4, 1)",red,un esempio se ci sono cinquanta detenuti italiani ci dovrebbero essere massimo venti detenuti stranieri perché devono essere loro che si devono ambientare al nostro clima.,red,giustificazione,True,2,True
754,754,754,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,"mettere subito al_corrente l' area_sanit dell' istituto , sentire l' interessato come manifesta i propri problemi",descrizione,J,Mix,"('green', 0, 1)",green,"mettere subito al_corrente l' area_sanit dell' istituto , sentire l' interessato come manifesta i propri problemi",green,descrizione,True,2,True
755,755,755,Come descriverebbe una persona che “gode di salute”?,Descrizione,convivenza con la famiglia e gli altri,descrizione,J,Mix,"('green', 0, 1)",green,convivenza con la famiglia e gli altri,green,descrizione,True,2,True
756,756,756,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,"se si mettono sedute vicine, dal modo tra loro ",descrizione,J,Mix,"('green', 0, 1)",green,"se si mettono sedute vicine, dal modo tra loro ",green,descrizione,True,2,True
757,757,757,Come ti descriveresti prima di entrare in carcere?,Descrizione,mi_descrivevo come un giovane immaturo e con_tanti_sogni,descrizione,J,Mix,"('green', 0, 1)",green,mi_descrivevo come un giovane immaturo e con_tanti_sogni,green,descrizione,True,2,True
758,758,758,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,che sono-stati in-altri,commento,J,Mix,"('red', 3, 1)",red,che sono-stati in-altri,red,commento,True,2,True
759,759,759,Come ti descriveresti prima di entrare in carcere?,Descrizione,"stavo_molto_bene , molto attaccato alla_mia_famiglia e alla_famiglia della mia_ragazza , sempre divertito sempre andato all_estero",sancire,J,Mix,"('red', 1, 0)",red,"stavo_molto_bene , molto attaccato alla_mia_famiglia e alla_famiglia della mia_ragazza , sempre divertito sempre andato all_estero",red,sancire,True,2,True
760,760,760,Come ti descriveresti prima di entrare in carcere?,Descrizione,una_persona,generalizzazione,J,Mix,"('red', 3, 1)",red,una_persona,red,generalizzazione,True,2,True
762,762,762,Come descriverebbe una persona che “gode di salute”?,Descrizione,"buona integrazione delle dinamiche intrapsichiche (e integrato) e sufficientemente adatta a realtà esterna con adeguate relazioni interpersonali. Buona salute fisica che permette di incidere nella realtà attraverso varie attività (lavoro, sport, sesso)",sancire,J,Mix,"('red', 1, 0)",red,"buona integrazione delle dinamiche intrapsichiche (e integrato) e sufficientemente adatta a realtà esterna con adeguate relazioni interpersonali. Buona salute fisica che permette di incidere nella realtà attraverso varie attività (lavoro, sport, sesso)",red,sancire,True,2,True
763,763,763,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,perché ero piccolo di età quando sono entrato in prigione dopo ho capito cosa vuol dire spaccio di droga,commento,J,Mix,"('red', 3, 1)",red,perché ero piccolo di età quando sono entrato in prigione dopo ho capito cosa vuol dire spaccio di droga,red,commento,True,2,True
764,764,764,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"posso dire_che queste cose sono_molto rare
in_carcere
",generalizzazione,J,Mix,"('red', 3, 1)",red,"posso dire_che queste cose sono_molto rare
in_carcere
",red,generalizzazione,True,2,True
765,765,765,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,se c' è quello c' è_tutto,sancire,J,Mix,"('red', 1, 0)",red,se c' è quello c' è_tutto,red,sancire,True,2,True
766,766,766,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"perch‚_serve ad aiutare e sostenere per
migliorare
",giudizio,J,Mix,"('red', 3, 1)",red,"perch‚_serve ad aiutare e sostenere per
migliorare
",red,giudizio,True,2,True
767,767,767,Come ti descriveresti prima di entrare in carcere?,Descrizione,fortunato,descrizione,J,Mix,"('green', 0, 1)",green,fortunato,green,descrizione,True,2,True
768,768,768,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"il numero di offerte e il numero dei_detenuti vanifica l' offerta stessa, personale specifico oberato e frustrato, limitazioni orarie ",giudizio,J,Mix,"('red', 3, 1)",red,"il numero di offerte e il numero dei_detenuti vanifica l' offerta stessa, personale specifico oberato e frustrato, limitazioni orarie ",red,giudizio,True,2,True
769,769,769,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"all-int-del carcere 
",generalizzazione,J,Mix,"('red', 3, 1)",red,"all-int-del carcere 
",red,generalizzazione,True,2,True
770,770,770,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,"prima di dare un giudizio, preferisco conoscerla la situazione ",giustificazione,J,Mix,"('red', 4, 1)",red,"prima di dare un giudizio, preferisco conoscerla la situazione ",red,giustificazione,True,2,True
771,771,771,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,errori,sancire,J,Mix,"('red', 1, 0)",red,errori,red,sancire,True,2,True
772,772,772,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,e anche ho-studiato,descrizione,J,Mix,"('green', 0, 1)",green,e anche ho-studiato,green,descrizione,True,2,True
773,773,773,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,e che venga bocciata la legge bossi. fini che toglie i diritti a queste_persone,valutazione,J,Mix,"('yellow', 5, 5)",yellow,e che venga bocciata la legge bossi. fini che toglie i diritti a queste_persone,yellow,valutazione,True,2,True
774,774,774,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,073) una_persona brutta,giudizio,J,Mix,"('red', 3, 1)",red,073) una_persona brutta,red,giudizio,True,2,True
775,775,775,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,nessuna,commento,J,Mix,"('red', 3, 1)",red,nessuna,red,commento,True,2,True
776,776,776,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,"non conosco i corsi forniti dall' amministrazione penitenziaria; come 
volontario ci appoggiamo a corsi_di_formazione a progetto 
",generalizzazione,J,Mix,"('red', 3, 1)",red,"non conosco i corsi forniti dall' amministrazione penitenziaria; come 
volontario ci appoggiamo a corsi_di_formazione a progetto 
",red,generalizzazione,True,2,True
777,777,777,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,"una seria e concreta "" socialità """,giudizio,J,Mix,"('red', 3, 1)",red,"una seria e concreta "" socialità """,red,giudizio,True,2,True
778,778,778,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,lav-all-est dell' istituto,non_risposta,J,Mix,"('red', 3, 1)",red,lav-all-est dell' istituto,red,non_risposta,True,2,True
779,779,779,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,perch‚_non_esiste sempre,sancire,J,Mix,"('red', 1, 0)",red,perch‚_non_esiste sempre,red,sancire,True,2,True
780,780,780,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"nell-ist-penit-spag seguivo-corso-univ
",non_risposta,J,Mix,"('red', 3, 1)",red,"nell-ist-penit-spag seguivo-corso-univ
",red,non_risposta,True,2,True
781,781,781,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,ma quando questi mancano scattano i problemi,commento,J,Mix,"('red', 3, 1)",red,ma quando questi mancano scattano i problemi,red,commento,True,2,True
782,782,782,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,il carcere deve avere una_palestra,giudizio,J,Mix,"('red', 3, 1)",red,il carcere deve avere una_palestra,red,giudizio,True,2,True
783,783,783,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,più_veloce e comoda,giudizio,J,Mix,"('red', 3, 1)",red,più_veloce e comoda,red,giudizio,True,2,True
784,784,784,Come ti descriverai una volta uscito dal carcere?,Descrizione,"bravo come sempre , mai_più problemi_con_la_legge ",sancire,J,Mix,"('red', 1, 0)",red,"bravo come sempre , mai_più problemi_con_la_legge ",red,sancire,True,2,True
785,785,785,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,povera come me,giudizio,J,Mix,"('red', 3, 1)",red,povera come me,red,giudizio,True,2,True
786,786,786,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,non_lo_so,non_risposta,J,Mix,"('red', 3, 1)",red,non_lo_so,red,non_risposta,True,2,True
787,787,787,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,malato,giudizio,J,Mix,"('red', 3, 1)",red,malato,red,giudizio,True,2,True
788,788,788,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"si_comportano abbastanza_bene con noi se_non cominciamo a 
chiedere i nostri diritti. 
ti_danno_la_possibil di studiare.",causa,J,Mix,"('red', 2, 1)",red,"si_comportano abbastanza_bene con noi se_non cominciamo a 
chiedere i nostri diritti. 
ti_danno_la_possibil di studiare.",red,causa,True,2,True
