,index,Unnamed: 0,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
259,2386,2386,Come descriverebbe un paziente oncologico operato per neoplasia?,Descrizione,"Arrabbiandosi ed avendo poca pazienza, ma poi successivamente reagendo",sancire,J,Mix,"('red', 1, 0)",red,"Arrabbiandosi ed avendo poca pazienza, ma poi successivamente reagendo",red,sancire,True,2,True
260,13725,13725,Il testo come descrive e argomenta gli interventi per gestire il comportamento di un alunno con ADHD in ambito scolastico?  ,Descrizione," I bambini con ADHD funzionano meglio quando viene offerta loro una buona varietà di materiali per migliorare le interazioni visive, verbali e tattili. Se una stessa attività viene presentata ripetutamente, essi rispondono con sforzo e motivazione decrescenti. I bambini con difficoltà attentive tendono a percepire più rapidamente dei loro compagni la ripetitività e la monotonia di un'attività",sancire,J,Mix,"('red', 1, 0)",red," I bambini con ADHD funzionano meglio quando viene offerta loro una buona varietà di materiali per migliorare le interazioni visive, verbali e tattili. Se una stessa attività viene presentata ripetutamente, essi rispondono con sforzo e motivazione decrescenti. I bambini con difficoltà attentive tendono a percepire più rapidamente dei loro compagni la ripetitività e la monotonia di un'attività",red,sancire,True,2,True
261,11740,11740,Come descriverebbe un utente dei servizi psichiatrici?,Descrizione,"se tutto è funzionato lo descriverei in salute, sta meglio di prima ma è ancora molto "" fragile"";",contrapposizione,J,Mix,"('red', 6, 4)",red,"se tutto è funzionato lo descriverei in salute, sta meglio di prima ma è ancora molto "" fragile"";",red,contrapposizione,True,2,True
262,6857,6857,Come descriverebbe una violenza sessuale?,Descrizione,"Da allora mio nonno continuò.. anche quando ritornammo in città. ogni volta che andavamo a trovarlo a casa, se capitava che rimanessimo soli in una stanza, incurante della presenza di altre persone nella casa, tentava di baciarmi, di toccarmi… ",descrizione,J,Mix,"('green', 0, 1)",green,"Da allora mio nonno continuò.. anche quando ritornammo in città. ogni volta che andavamo a trovarlo a casa, se capitava che rimanessimo soli in una stanza, incurante della presenza di altre persone nella casa, tentava di baciarmi, di toccarmi… ",green,descrizione,True,2,True
263,2550,2550,Come descriverebbe un paziente oncologico operato per neoplasia?,Descrizione,Il mio contributo è di non strafare ma fare quello che si può fare. Non voglio a tutti i costi fare tutto.,sancire,J,Mix,"('red', 1, 0)",red,Il mio contributo è di non strafare ma fare quello che si può fare. Non voglio a tutti i costi fare tutto.,red,sancire,True,2,True
264,9459,9459,Come descriverebbe una violenza sessuale?,Descrizione,"che sembrano essersi ""sgretolati"" rovinosamente dopo il 10 gennaio 2010.",opinione,J,Mix,"('red', 5, 3)",red,"che sembrano essersi ""sgretolati"" rovinosamente dopo il 10 gennaio 2010.",red,opinione,True,2,True
265,2809,2809,Come descriverebbe la gestione delle attività di un paziente oncologico post-operazione?,Descrizione,il contratto me lo consente,giustificazione,J,Mix,"('red', 4, 1)",red,il contratto me lo consente,red,giustificazione,True,2,True
266,9501,9501,Come descriverebbe una violenza sessuale?,Descrizione,"esclusivamente volta, tuttavia, al conferimento al padre di tutte le relative responsabilità. ",contrapposizione,J,Mix,"('red', 6, 4)",red,"esclusivamente volta, tuttavia, al conferimento al padre di tutte le relative responsabilità. ",red,contrapposizione,True,2,True
267,11197,11197,Come descriverebbe una persona con diagnosi di depressione?,Descrizione,"come una persona indifesa, inutile, incapace di affrontare la routine quotidiana, come una fallita, stanca della vita e di continuare, o cercare di continuare avanti.",giudizio,J,Mix,"('red', 3, 1)",red,"come una persona indifesa, inutile, incapace di affrontare la routine quotidiana, come una fallita, stanca della vita e di continuare, o cercare di continuare avanti.",red,giudizio,True,2,True
268,6435,6435,Come descriverebbe una violenza sessuale?,Descrizione,Attraverso un percorso psicologico che gli faccia comprendere il rispetto per l'altro essere umano.,descrizione,J,Mix,"('green', 0, 1)",green,Attraverso un percorso psicologico che gli faccia comprendere il rispetto per l'altro essere umano.,green,descrizione,True,2,True
269,10314,10314,Come descriverebbe una violenza sessuale?,Descrizione,Le ipotesi di progetto individuate da questo servizio sociale (…) hanno trovato impedimenti derivanti dai limiti connessi alla età del soggetto -ormai in età pensionabile- ed alle condizioni di salute dello stesso.,giustificazione,J,Mix,"('red', 4, 1)",red,Le ipotesi di progetto individuate da questo servizio sociale (…) hanno trovato impedimenti derivanti dai limiti connessi alla età del soggetto -ormai in età pensionabile- ed alle condizioni di salute dello stesso.,red,giustificazione,True,2,True
270,10403,10403,Come descriverebbe una violenza sessuale?,Descrizione,"Di tale eventualità si è fatto partecipe anche il responsabile dell'Associazione Misericordia che ha dato la sua piena disponibilità,",giudizio,J,Mix,"('red', 3, 1)",red,"Di tale eventualità si è fatto partecipe anche il responsabile dell'Associazione Misericordia che ha dato la sua piena disponibilità,",red,giudizio,True,2,True
271,7548,7548,Come descriverebbe una violenza sessuale?,Descrizione,Il Sig P. è in carico al Servizio Sociale del..  Municipio e dall'Assistente Sociale del Centro di accoglienza che lo ospita…..,descrizione,J,Mix,"('green', 0, 1)",green,Il Sig P. è in carico al Servizio Sociale del..  Municipio e dall'Assistente Sociale del Centro di accoglienza che lo ospita…..,green,descrizione,True,2,True
272,10208,10208,Come descriverebbe una violenza sessuale?,Descrizione,che non accetta le loro rispettive unioni non legalizzate. ,sancire,J,Mix,"('red', 1, 0)",red,che non accetta le loro rispettive unioni non legalizzate. ,red,sancire,True,2,True
273,5582,5582,Come descriverebbe le interazioni fra Università e città?,Descrizione,"Diffusione di poli bibliotecari o centri culturali di aggregazione gratuiti (se. cinema, corsi di lingua, letture all'aperto etc.); pratiche di mutuo soccorso fra cittadini, volontariato",sancire,J,Mix,"('red', 1, 0)",red,"Diffusione di poli bibliotecari o centri culturali di aggregazione gratuiti (se. cinema, corsi di lingua, letture all'aperto etc.); pratiche di mutuo soccorso fra cittadini, volontariato",red,sancire,True,2,True
274,5553,5553,Come descriverebbe le interazioni fra Università e città?,Descrizione,Conoscenza dell'abitante medio di una città del Veneto,sancire,J,Mix,"('red', 1, 0)",red,Conoscenza dell'abitante medio di una città del Veneto,red,sancire,True,2,True
275,7892,7892,Come descriverebbe una violenza sessuale?,Descrizione,che ad oggi presenta difficoltà normativa che ci costringono a trasferire i nostri utenti.,causa,J,Mix,"('red', 2, 1)",red,che ad oggi presenta difficoltà normativa che ci costringono a trasferire i nostri utenti.,red,causa,True,2,True
276,12289,12289,Come descriverebbe un utente dei servizi psichiatrici?,Descrizione,sicuro di me,giudizio,J,Mix,"('red', 3, 1)",red,sicuro di me,red,giudizio,True,2,True
277,8496,8496,Come descriverebbe una violenza sessuale?,Descrizione,"Si comunica che il minore in oggetto, seguito da anni da questo servizio sociale e affidato con decreto dal 1990, ha di recente abbandonato la scuola ""Via D. M."" dove frequentava la II media ",descrizione,J,Mix,"('green', 0, 1)",green,"Si comunica che il minore in oggetto, seguito da anni da questo servizio sociale e affidato con decreto dal 1990, ha di recente abbandonato la scuola ""Via D. M."" dove frequentava la II media ",green,descrizione,True,2,True
278,8456,8456,Come descriverebbe una violenza sessuale?,Descrizione,Purtroppo il servizio sociale scrivente non può offrire l'assistenza continua che occorrerebbe al sig. Manlio,sancire,J,Mix,"('red', 1, 0)",red,Purtroppo il servizio sociale scrivente non può offrire l'assistenza continua che occorrerebbe al sig. Manlio,red,sancire,True,2,True
279,3317,3317,Come descriverebbe il terrorismo?,Descrizione,"Importate è invece risolvere il problema alla radice, cercare degli accordi.",giudizio,J,Mix,"('red', 3, 1)",red,"Importate è invece risolvere il problema alla radice, cercare degli accordi.",red,giudizio,True,2,True
280,8558,8558,Come descriverebbe una violenza sessuale?,Descrizione,"Il bambino era vivace, e dimostrava un atteggiamento un po' infantile.",giudizio,J,Mix,"('red', 3, 1)",red,"Il bambino era vivace, e dimostrava un atteggiamento un po' infantile.",red,giudizio,True,2,True
281,11620,11620,Come descriverebbe un utente dei servizi psichiatrici?,Descrizione,il paziente deve ascoltare i consigli e gli aiuti che gli vengono dati all'interno del centro,prescrizione,J,Mix,"('yellow', 4, 4)",yellow,il paziente deve ascoltare i consigli e gli aiuti che gli vengono dati all'interno del centro,yellow,prescrizione,True,2,True
282,12354,12354,Come descriverebbe un utente dei servizi psichiatrici?,Descrizione,consultori,sancire,J,Mix,"('red', 1, 0)",red,consultori,red,sancire,True,2,True
283,13272,13272,"Il testo come descrive le manifestazioni in ambiente scolastico (interazione con i coetanei, interazione con gli insegnanti, rendimento scolastico) di un alunno con disturbo da deficit attentivo/iperattività? ",Descrizione,"Quando gli manca qualcosa lo chiede ai compagni, che ormai non ne possono più di prestargli gomme, temperini e matite, quindi si muove nell'aula chiedendo in prestito gli oggetti malgrado l'insegnante gli abbia detto che non può alzarsi quando gli ""salta in mente""",descrizione,J,Mix,"('green', 0, 1)",green,"Quando gli manca qualcosa lo chiede ai compagni, che ormai non ne possono più di prestargli gomme, temperini e matite, quindi si muove nell'aula chiedendo in prestito gli oggetti malgrado l'insegnante gli abbia detto che non può alzarsi quando gli ""salta in mente""",green,descrizione,True,2,True
284,6071,6071,Come descriverebbe una persona entro un percorso in REMS?,Descrizione,"La mia vita prima dell'ingresso in REMS era una vita normale, vivevo a casa con la mia famiglia, studiavo e andavo all'Università e mi ero laureato in infermieristica e mi ero iscritto all'albo degli infermieri professionali.",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"La mia vita prima dell'ingresso in REMS era una vita normale, vivevo a casa con la mia famiglia, studiavo e andavo all'Università e mi ero laureato in infermieristica e mi ero iscritto all'albo degli infermieri professionali.",yellow,valutazione,True,2,True
285,11354,11354,Come descriverebbe un utente dei servizi psichiatrici?,Descrizione,"A bordo di un treno non guidato dalla sua condizione mentale, ma dal contesto sociale che ruota intorno all'individuo, che si rapporta alla sua condizione",contrapposizione,J,Mix,"('red', 6, 4)",red,"A bordo di un treno non guidato dalla sua condizione mentale, ma dal contesto sociale che ruota intorno all'individuo, che si rapporta alla sua condizione",red,contrapposizione,True,2,True
286,11256,11256,Come descriverebbe una persona con diagnosi di depressione?,Descrizione,"Generalmente, una persona con depressione credo che si descriverebbe semplicemente come una persona senza voglia di far niente e senza alcuna motivazione.",descrizione,J,Mix,"('green', 0, 1)",green,"Generalmente, una persona con depressione credo che si descriverebbe semplicemente come una persona senza voglia di far niente e senza alcuna motivazione.",green,descrizione,True,2,True
287,7696,7696,Come descriverebbe una violenza sessuale?,Descrizione,Il signor Andrea è seguito da questo servizio dal 1993.,descrizione,J,Mix,"('green', 0, 1)",green,Il signor Andrea è seguito da questo servizio dal 1993.,green,descrizione,True,2,True
288,10506,10506,Come descriverebbe una persona con diagnosi di depressione?,Descrizione,"si sente cambiata, insicura, le manca affetto, amore anche fede, si chiude in se stessa",giudizio,J,Mix,"('red', 3, 1)",red,"si sente cambiata, insicura, le manca affetto, amore anche fede, si chiude in se stessa",red,giudizio,True,2,True
289,1619,1619,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,Descrizione,"Ehm, boh, secondo me, forse le persone, le persone che stanno vicino a me in questo caso che se ho avuto io, ripeto potrebbero essere ansiose, avere insomma delle, delle IMPLICAZIONE, delle conseguenze su quello che magari possono fare loro per me, o io, e sì, le altre secondo me no, no.",generalizzazione,J,Mix,"('red', 3, 1)",red,"Ehm, boh, secondo me, forse le persone, le persone che stanno vicino a me in questo caso che se ho avuto io, ripeto potrebbero essere ansiose, avere insomma delle, delle IMPLICAZIONE, delle conseguenze su quello che magari possono fare loro per me, o io, e sì, le altre secondo me no, no.",red,generalizzazione,True,2,True
290,14378,14378,Come viene raccontata la morte per Covid-19 di un utente dalla comunità di utenti del Social? ,Descrizione,Un dolore pazzesco…,giudizio,J,Mix,"('red', 3, 1)",red,Un dolore pazzesco…,red,giudizio,True,2,True
291,1710,1710,Come descriverebbe i possibili interventi clinico-assistenziali?,Descrizione,"Si possono gestire le IMPLICAZIONE, secondo me con la conoscenza e la preparazione sull'argomento.",descrizione,J,Mix,"('green', 0, 1)",green,"Si possono gestire le IMPLICAZIONE, secondo me con la conoscenza e la preparazione sull'argomento.",green,descrizione,True,2,True
292,10497,10497,Come descriverebbe una persona con diagnosi di depressione?,Descrizione,"una persona con depressione è ostile, irritabile, parla male degli altri",giudizio,J,Mix,"('red', 3, 1)",red,"una persona con depressione è ostile, irritabile, parla male degli altri",red,giudizio,True,2,True
293,8403,8403,Come descriverebbe una violenza sessuale?,Descrizione,"In seguito al programma terapeutico intrapreso dal nominato in oggetto, si fa presente quanto segue:
è in carico presso questo Servizio dal 1991 in quanto assuntore di oppioidi. 
",giustificazione,J,Mix,"('red', 4, 1)",red,"In seguito al programma terapeutico intrapreso dal nominato in oggetto, si fa presente quanto segue:
è in carico presso questo Servizio dal 1991 in quanto assuntore di oppioidi. 
",red,giustificazione,True,2,True
294,628,628,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,Descrizione,"e ovviamente avendo magari un po’ più di riguardo nei confronti di mia figlia nei casi in cui mi dicesse che si sente affaticata o che ha delle problematiche di respirazione o di affaticamento insomma, in questo senso.",descrizione,J,Mix,"('green', 0, 1)",green,"e ovviamente avendo magari un po’ più di riguardo nei confronti di mia figlia nei casi in cui mi dicesse che si sente affaticata o che ha delle problematiche di respirazione o di affaticamento insomma, in questo senso.",green,descrizione,True,2,True
295,169,169,Come descriverebbe i possibili interventi clinico-assistenziali?,Descrizione,"se mi capitava un dottore mi vergognavo essendo femmina,",causa,J,Mix,"('red', 2, 1)",red,"se mi capitava un dottore mi vergognavo essendo femmina,",red,causa,True,2,True
296,6471,6471,Come descriverebbe una violenza sessuale?,Descrizione,Io personalmente non mi sentirei sicura sapendo che una persona del genere viva nel mio stesso paese.,giudizio,J,Mix,"('red', 3, 1)",red,Io personalmente non mi sentirei sicura sapendo che una persona del genere viva nel mio stesso paese.,red,giudizio,True,2,True
297,4676,4676,Come descriverebbe il reclutamento terroristico?,Descrizione,"Prima di arruolarmi studiavo in prima superiore,",descrizione,J,Mix,"('green', 0, 1)",green,"Prima di arruolarmi studiavo in prima superiore,",green,descrizione,True,2,True
298,5023,5023,Come descriverebbe un abitante di Padova?,Descrizione,Partecipante attivo,giudizio,J,Mix,"('red', 3, 1)",red,Partecipante attivo,red,giudizio,True,2,True
299,2576,2576,Come descriverebbe un paziente oncologico operato per neoplasia?,Descrizione,Considerando la famiglia al completo.,specificazione,J,Mix,"('yellow', 1, 1)",yellow,Considerando la famiglia al completo.,yellow,specificazione,True,2,True
300,12425,12425,Come descriverebbe un consumatore di sostanze psicotrope?,Descrizione,Al giorno d'oggi e visto l'ampio consumo di tali sostanze un individuo che ne fa uso non è paragonato immediatamente a luoghi/realtà di degrado.,conferma,J,Mix,"('red', 2, 1)",red,Al giorno d'oggi e visto l'ampio consumo di tali sostanze un individuo che ne fa uso non è paragonato immediatamente a luoghi/realtà di degrado.,red,conferma,True,2,True
301,13965,13965,Il testo come descrive le caratteristiche cliniche del disturbo da deficit dell’attenzione/iperattività?,Descrizione," The quality of relationships within the family and
at school can be considered as maintaining or protective
factors. ",possibilita,J,Mix,"('yellow', 2, 2)",yellow," The quality of relationships within the family and
at school can be considered as maintaining or protective
factors. ",yellow,possibilita,True,2,True
302,2018,2018,Come descriverebbe un paziente oncologico operato per neoplasia?,Descrizione,Penso che possa fare le cose che ha sempre fatto,opinione,J,Mix,"('red', 5, 3)",red,Penso che possa fare le cose che ha sempre fatto,red,opinione,True,2,True
303,4873,4873,Come descriverebbe il luogo in cui abita?,Descrizione,Con la violenza,sancire,J,Mix,"('red', 1, 0)",red,Con la violenza,red,sancire,True,2,True
304,3623,3623,Come descriverebbe l’iter di adozione internazionale?,Descrizione,In base a quello che ho visto come operatore e a quello che le coppie mi riferiscono,opinione,J,Mix,"('red', 5, 3)",red,In base a quello che ho visto come operatore e a quello che le coppie mi riferiscono,red,opinione,True,2,True
305,6197,6197,Come descriverebbe le REMS?,Descrizione,"L'obiettivo della REMS può essere considerato come ""facilitatore"" tra l'internato e i servizi territoriali di appartenenza, ",giudizio,J,Mix,"('red', 3, 1)",red,"L'obiettivo della REMS può essere considerato come ""facilitatore"" tra l'internato e i servizi territoriali di appartenenza, ",red,giudizio,True,2,True
306,12641,12641,Come descriverebbe il modo in cui una persona che si laurea in psicologia acquisisce competenze?,Descrizione,"soltanto la metà della conoscenza di cui lo studente ha bisogno per operare nell'ambito della psicologia viene fornita dai libri di testo e dalle lezioni,",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"soltanto la metà della conoscenza di cui lo studente ha bisogno per operare nell'ambito della psicologia viene fornita dai libri di testo e dalle lezioni,",yellow,valutazione,True,2,True
307,8207,8207,Come descriverebbe una violenza sessuale?,Descrizione,All' età di 26 anni inizia l'abuso di alcool. ,sancire,J,Mix,"('red', 1, 0)",red,All' età di 26 anni inizia l'abuso di alcool. ,red,sancire,True,2,True
308,502,502,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,Descrizione,"quindi la gente esterna che non ha provato queste, queste cose non possono dire “ah poveretto, tu che devi portare tuo figlio a fare delle visite mediche”, no, perché se lo fai con, con piacere e con volontà le fai senza problemi,",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"quindi la gente esterna che non ha provato queste, queste cose non possono dire “ah poveretto, tu che devi portare tuo figlio a fare delle visite mediche”, no, perché se lo fai con, con piacere e con volontà le fai senza problemi,",yellow,valutazione,True,2,True
309,4694,4694,Come descriverebbe il reclutamento terroristico?,Descrizione,"Solo i maschi dai 14 anni in su vengono usati in combattimento. Gli altri vengono impiegati come spie o per reclutare altri bambini o, ancora, per servire gli altri soldati.",confronto,J,Mix,"('red', 6, 4)",red,"Solo i maschi dai 14 anni in su vengono usati in combattimento. Gli altri vengono impiegati come spie o per reclutare altri bambini o, ancora, per servire gli altri soldati.",red,confronto,True,2,True
310,14368,14368,Come viene raccontata la morte per Covid-19 di un utente dalla comunità di utenti del Social? ,Descrizione,mentre nulla lo è più.,contrapposizione,J,Mix,"('red', 6, 4)",red,mentre nulla lo è più.,red,contrapposizione,True,2,True
311,12743,12743,Come descriverebbe il ruolo di Professore di psicologia?,Descrizione,"Al di là dell’attività con i pazienti, che si svolge talvolta su archi temporali di anni, un’importante parte del lavoro di X è dedicata alla ricerca scientifica.",commento,J,Mix,"('red', 3, 1)",red,"Al di là dell’attività con i pazienti, che si svolge talvolta su archi temporali di anni, un’importante parte del lavoro di X è dedicata alla ricerca scientifica.",red,commento,True,2,True
312,2420,2420,Come descriverebbe un paziente oncologico operato per neoplasia?,Descrizione,Quando uno sta in casa ha la compagnia e sta sempre bene,giustificazione,J,Mix,"('red', 4, 1)",red,Quando uno sta in casa ha la compagnia e sta sempre bene,red,giustificazione,True,2,True
313,12079,12079,Come descriverebbe un utente dei servizi psichiatrici?,Descrizione,che sono una persona a posto e,sancire,J,Mix,"('red', 1, 0)",red,che sono una persona a posto e,red,sancire,True,2,True
314,2161,2161,Come descriverebbe la gestione delle attività di un paziente oncologico post-operazione?,Descrizione,In maniera blanda,giudizio,J,Mix,"('red', 3, 1)",red,In maniera blanda,red,giudizio,True,2,True
315,6728,6728,Come descriverebbe una persona detenuta?,Descrizione,Dividerei anche se sono sicuro che rischio di metterermi in una situazione di rischio,contrapposizione,J,Mix,"('red', 6, 4)",red,Dividerei anche se sono sicuro che rischio di metterermi in una situazione di rischio,red,contrapposizione,True,2,True
316,1682,1682,Come descriverebbe i possibili interventi clinico-assistenziali?,Descrizione,- se mia figlia avrà accanto in futuro una persona dovrà accettare e rispettare e non è scontato o facile.,commento,J,Mix,"('red', 3, 1)",red,- se mia figlia avrà accanto in futuro una persona dovrà accettare e rispettare e non è scontato o facile.,red,commento,True,2,True
317,13160,13160,Il testo come descrive le caratteristiche cliniche del disturbo da deficit dell’attenzione/iperattività?,Descrizione,"Infine, come già riportato, in adolescenza e successivamente in età adulta è frequente un'associazione tra ADHD e abuso di sostanze, spesso in comorbilità con un disturbo di condotta o con un disturbo bipolare.",sancire,J,Mix,"('red', 1, 0)",red,"Infine, come già riportato, in adolescenza e successivamente in età adulta è frequente un'associazione tra ADHD e abuso di sostanze, spesso in comorbilità con un disturbo di condotta o con un disturbo bipolare.",red,sancire,True,2,True
318,8427,8427,Come descriverebbe una violenza sessuale?,Descrizione,"Dal Luglio 2005 è stata ricoverata almeno 5 volte in cliniche psichiatriche ( L., Villa A. N., S.V.) ",descrizione,J,Mix,"('green', 0, 1)",green,"Dal Luglio 2005 è stata ricoverata almeno 5 volte in cliniche psichiatriche ( L., Villa A. N., S.V.) ",green,descrizione,True,2,True
319,8061,8061,Come descriverebbe una violenza sessuale?,Descrizione,"Ha confermato di avere soltanto lavori saltuari ma di trattenersi spesso fuori casa con gli amici, di non uscire mai con la famiglia ma di occuparsi dei bambini quando ce n’è bisogno.",descrizione,J,Mix,"('green', 0, 1)",green,"Ha confermato di avere soltanto lavori saltuari ma di trattenersi spesso fuori casa con gli amici, di non uscire mai con la famiglia ma di occuparsi dei bambini quando ce n’è bisogno.",green,descrizione,True,2,True
320,4205,4205,Come descriverebbe una persona che ha perso un proprio conoscente per suicidio?,Descrizione,"la descriverei come una persona triste, demotivata, ",giudizio,J,Mix,"('red', 3, 1)",red,"la descriverei come una persona triste, demotivata, ",red,giudizio,True,2,True
321,313,313,Come descriverebbe i possibili interventi clinico-assistenziali?,Descrizione,"tipo anche adesso ho fatto delle visite qualche mese fa e mi hanno detto che io non è che non posso fare sport, cioè posso farlo ma non ad un certo livello",contrapposizione,J,Mix,"('red', 6, 4)",red,"tipo anche adesso ho fatto delle visite qualche mese fa e mi hanno detto che io non è che non posso fare sport, cioè posso farlo ma non ad un certo livello",red,contrapposizione,True,2,True
322,7149,7149,Come descriverebbe una violenza sessuale?,Descrizione,Oggi sto abbastanza bene. soffro del disturbo ossessivo compulsivo ma ci sto lavorando.,giudizio,J,Mix,"('red', 3, 1)",red,Oggi sto abbastanza bene. soffro del disturbo ossessivo compulsivo ma ci sto lavorando.,red,giudizio,True,2,True
